return,steps,failure,wall_dt
320.0,320,1,0.4571952819824219
368.0,368,0,0.5190906524658203
322.0,322,1,0.46402835845947266
365.0,365,0,0.5221731662750244
242.0,242,1,0.34241414070129395
413.0,413,0,0.5781657695770264
262.0,262,1,0.3644266128540039
263.0,263,1,0.37190890312194824
277.0,277,1,0.39885687828063965
500.0,500,0,0.7057170867919922
483.0,483,0,0.6799147129058838
291.0,291,1,0.4102761745452881
362.0,362,0,0.5073323249816895
185.0,185,1,0.251664400100708
223.0,223,1,0.318603515625
279.0,279,1,0.3823089599609375
500.0,500,0,0.722076416015625
241.0,241,1,0.3352525234222412
238.0,238,1,0.3335902690887451
351.0,351,0,0.4955165386199951
297.0,297,1,0.4257321357727051
160.0,160,1,0.21042513847351074
282.0,282,1,0.4062836170196533
324.0,324,1,0.46697044372558594
393.0,393,0,0.5449273586273193
300.0,300,1,0.43726205825805664
445.0,445,0,0.6342387199401855
270.0,270,1,0.37009358406066895
289.0,289,1,0.40769076347351074
500.0,500,0,0.718421459197998
339.0,339,1,0.49304747581481934
224.0,224,1,0.32338786125183105
282.0,282,1,0.39528799057006836
488.0,488,0,0.6814308166503906
282.0,282,1,0.40585899353027344
316.0,316,1,0.45508313179016113
500.0,500,0,0.7184295654296875
228.0,228,1,0.3215811252593994
330.0,330,1,0.4815657138824463
356.0,356,0,0.508521556854248
235.0,235,1,0.338519811630249
295.0,295,1,0.4227573871612549
319.0,319,1,0.45632171630859375
308.0,308,1,0.4257676601409912
254.0,254,1,0.35050296783447266
371.0,371,0,0.536165714263916
300.0,300,1,0.4341578483581543
318.0,318,1,0.4491853713989258
500.0,500,0,0.7240293025970459
500.0,500,0,0.708357572555542
432.0,432,0,0.6097090244293213
240.0,240,1,0.36113548278808594
313.0,313,1,0.4409642219543457
270.0,270,1,0.3948068618774414
459.0,459,0,0.6535191535949707
261.0,261,1,0.3863108158111572
393.0,393,0,0.5533556938171387
289.0,289,1,0.4155704975128174
500.0,500,0,0.7122082710266113
455.0,455,0,0.6676766872406006
239.0,239,1,0.33993005752563477
257.0,257,1,0.3642852306365967
307.0,307,1,0.43947291374206543
270.0,270,1,0.3915266990661621
202.0,202,1,0.2731204032897949
267.0,267,1,0.37827134132385254
264.0,264,1,0.3626675605773926
217.0,217,1,0.3004798889160156
294.0,294,1,0.427964448928833
335.0,335,1,0.4841194152832031
304.0,304,1,0.43101930618286133
253.0,253,1,0.36567258834838867
500.0,500,0,0.6847724914550781
500.0,500,0,0.7071623802185059
265.0,265,1,0.37505459785461426
500.0,500,0,0.7167251110076904
220.0,220,1,0.30011558532714844
377.0,377,0,0.5464603900909424
339.0,339,1,0.4896581172943115
319.0,319,1,0.44942307472229004
236.0,236,1,0.3415713310241699
222.0,222,1,0.2990860939025879
312.0,312,1,0.44568777084350586
324.0,324,1,0.46673011779785156
322.0,322,1,0.4488990306854248
264.0,264,1,0.3716728687286377
262.0,262,1,0.3635530471801758
500.0,500,0,0.7185971736907959
246.0,246,1,0.3397831916809082
323.0,323,1,0.45580029487609863
304.0,304,1,0.42330431938171387
377.0,377,0,0.5254573822021484
500.0,500,0,0.6979317665100098
426.0,426,0,0.587857723236084
271.0,271,1,0.38081979751586914
500.0,500,0,0.6875958442687988
255.0,255,1,0.3633098602294922
249.0,249,1,0.34919190406799316
325.0,325,1,0.4646921157836914
404.0,404,0,0.591282844543457
256.0,256,1,0.3594071865081787
248.0,248,1,0.3642864227294922
311.0,311,1,0.44000959396362305
239.0,239,1,0.34209442138671875
256.0,256,1,0.368988037109375
500.0,500,0,0.714435338973999
207.0,207,1,0.2934532165527344
269.0,269,1,0.38695716857910156
288.0,288,1,0.414794921875
219.0,219,1,0.31291866302490234
211.0,211,1,0.29728198051452637
313.0,313,1,0.45238590240478516
201.0,201,1,0.27455592155456543
463.0,463,0,0.6759116649627686
281.0,281,1,0.3924086093902588
294.0,294,1,0.420269250869751
385.0,385,0,0.567774772644043
386.0,386,0,0.5654895305633545
300.0,300,1,0.4440271854400635
272.0,272,1,0.3886709213256836
427.0,427,0,0.5967001914978027
225.0,225,1,0.3215923309326172
299.0,299,1,0.42812681198120117
326.0,326,1,0.4613039493560791
500.0,500,0,0.7308235168457031
276.0,276,1,0.39877772331237793
187.0,187,1,0.2640950679779053
328.0,328,1,0.47992706298828125
300.0,300,1,0.4288196563720703
220.0,220,1,0.31418561935424805
285.0,285,1,0.39959025382995605
500.0,500,0,0.7240641117095947
500.0,500,0,0.7075691223144531
361.0,361,0,0.5131421089172363
257.0,257,1,0.35961246490478516
349.0,349,1,0.5064465999603271
342.0,342,1,0.4775872230529785
225.0,225,1,0.3203005790710449
295.0,295,1,0.41170644760131836
288.0,288,1,0.4062690734863281
280.0,280,1,0.39078378677368164
361.0,361,0,0.5272562503814697
340.0,340,1,0.4896717071533203
322.0,322,1,0.45081043243408203
268.0,268,1,0.37730932235717773
207.0,207,1,0.2883434295654297
248.0,248,1,0.357327938079834
378.0,378,0,0.5460023880004883
317.0,317,1,0.46507930755615234
383.0,383,0,0.554452657699585
286.0,286,1,0.4039039611816406
256.0,256,1,0.3655393123626709
348.0,348,1,0.506378173828125
255.0,255,1,0.36601686477661133
286.0,286,1,0.411268949508667
350.0,350,0,0.49090123176574707
328.0,328,1,0.45536017417907715
285.0,285,1,0.41187524795532227
331.0,331,1,0.47446441650390625
306.0,306,1,0.44109654426574707
208.0,208,1,0.3003885746002197
244.0,244,1,0.34549880027770996
324.0,324,1,0.46220898628234863
201.0,201,1,0.2868783473968506
205.0,205,1,0.2873547077178955
