failure,steps,wall_dt
1,1,0.4509718418121338
0,1,0.557288646697998
1,1,0.512284517288208
1,1,0.41826796531677246
0,1,0.6314332485198975
1,1,0.522146463394165
1,1,0.5079240798950195
1,1,0.42154574394226074
1,1,0.4709432125091553
0,1,0.6840476989746094
1,1,0.5217936038970947
1,1,0.40912365913391113
1,1,0.5266056060791016
1,1,0.5105690956115723
0,1,0.6484048366546631
0,1,0.6256964206695557
0,1,0.6923947334289551
1,1,0.5415058135986328
1,1,0.46175217628479004
1,1,0.4027576446533203
1,1,0.5169165134429932
1,1,0.4707510471343994
1,1,0.4676053524017334
0,1,0.6434617042541504
0,1,0.6471965312957764
1,1,0.19227075576782227
1,1,0.28827738761901855
0,1,0.6887986660003662
1,1,0.41372179985046387
0,1,0.6610081195831299
1,1,0.45496296882629395
1,1,0.38651323318481445
1,1,0.5390925407409668
1,1,0.4146296977996826
0,1,0.6714084148406982
1,1,0.5321094989776611
0,1,0.7187666893005371
1,1,0.43816375732421875
1,1,0.3851783275604248
1,1,0.2477576732635498
0,1,0.5512769222259521
1,1,0.3929920196533203
0,1,0.5552136898040771
0,1,0.6675186157226562
0,1,0.6574783325195312
0,1,0.7834067344665527
1,1,0.38654375076293945
1,1,0.5444424152374268
1,1,0.38640475273132324
0,1,0.6920924186706543
0,1,0.6513757705688477
1,1,0.2471928596496582
1,1,0.4692966938018799
1,1,0.45732593536376953
0,1,0.7823169231414795
1,1,0.5198376178741455
1,1,0.23793554306030273
1,1,0.0227963924407959
1,1,0.4662785530090332
0,1,0.5492916107177734
1,1,0.40387868881225586
1,1,0.516303539276123
1,1,0.4722874164581299
0,1,0.6733932495117188
0,1,0.7823069095611572
1,1,0.5390944480895996
0,1,0.6987838745117188
1,1,0.3871145248413086
1,1,0.022734642028808594
1,1,0.4629840850830078
0,1,0.6432383060455322
1,1,0.5391731262207031
1,1,0.0226442813873291
1,1,0.538724422454834
0,1,0.6760356426239014
1,1,0.4125494956970215
1,1,0.5289306640625
0,1,0.6827301979064941
1,1,0.44844627380371094
1,1,0.2630898952484131
1,1,0.5488667488098145
0,1,0.557016134262085
1,1,0.2756643295288086
0,1,0.6760468482971191
1,1,0.3894021511077881
1,1,0.4505596160888672
0,1,0.6543922424316406
0,1,0.7925713062286377
1,1,0.5221970081329346
1,1,0.509483814239502
1,1,0.29873013496398926
0,1,0.7886648178100586
1,1,0.47742724418640137
0,1,0.7874784469604492
1,1,0.46108579635620117
1,1,0.5319268703460693
1,1,0.2768840789794922
1,1,0.5577287673950195
1,1,0.22335577011108398
0,1,0.8156626224517822
0,1,0.6648809909820557
0,1,0.6542425155639648
1,1,0.3934011459350586
1,1,0.5321681499481201
1,1,0.25368833541870117
0,1,0.6785531044006348
0,1,0.6393918991088867
0,1,0.5503060817718506
1,1,0.29911351203918457
0,1,0.6302754878997803
0,1,0.6369118690490723
0,1,0.6889026165008545
0,1,0.6877932548522949
0,1,0.6432712078094482
1,1,0.42690539360046387
1,1,0.5441005229949951
0,1,0.64115309715271
1,1,0.5148336887359619
1,1,0.022719144821166992
0,1,0.8027410507202148
1,1,0.46858835220336914
1,1,0.3747987747192383
0,1,0.8044342994689941
0,1,0.6765871047973633
1,1,0.25181078910827637
1,1,0.4302051067352295
1,1,0.02947521209716797
0,1,0.6431844234466553
1,1,0.2943406105041504
1,1,0.4492800235748291
0,1,0.6906805038452148
1,1,0.5092687606811523
1,1,0.025904417037963867
1,1,0.5325882434844971
1,1,0.45264482498168945
1,1,0.5361807346343994
0,1,0.5507612228393555
0,1,0.6500539779663086
0,1,0.7799732685089111
1,1,0.2378525733947754
1,1,0.4222087860107422
1,1,0.25736093521118164
1,1,0.5148353576660156
1,1,0.3880031108856201
0,1,0.7861590385437012
1,1,0.544398307800293
1,1,0.5427918434143066
1,1,0.48602747917175293
1,1,0.3903615474700928
1,1,0.5283734798431396
1,1,0.5310430526733398
1,1,0.3703451156616211
1,1,0.5352725982666016
1,1,0.2722761631011963
0,1,0.6951792240142822
1,1,0.2595398426055908
1,1,0.30504584312438965
0,1,0.6374156475067139
1,1,0.3182070255279541
0,1,0.5659966468811035
1,1,0.5356471538543701
1,1,0.387650728225708
1,1,0.4673924446105957
0,1,0.5561370849609375
0,1,0.6695373058319092
0,1,0.6193137168884277
1,1,0.2537529468536377
1,1,0.4199635982513428
1,1,0.5389547348022461
0,1,0.6307313442230225
0,1,0.70711350440979
0,1,0.6983208656311035
1,1,0.35376453399658203
1,1,0.26520419120788574
0,1,0.6653242111206055
0,1,0.672760009765625
0,1,0.5577824115753174
1,1,0.5222082138061523
1,1,0.2926006317138672
1,1,0.44660353660583496
1,1,0.2930419445037842
1,1,0.47440028190612793
1,1,0.2853069305419922
0,1,0.562685489654541
1,1,0.5166327953338623
1,1,0.45908355712890625
1,1,0.24082612991333008
0,1,0.783745288848877
1,1,0.4008011817932129
1,1,0.4258091449737549
1,1,0.25622129440307617
1,1,0.2666599750518799
1,1,0.461367130279541
0,1,0.6431641578674316
1,1,0.5303215980529785
0,1,0.6666882038116455
0,1,0.5679206848144531
0,1,0.6820096969604492
1,1,0.47954487800598145
0,1,0.6502535343170166
1,1,0.4800453186035156
1,1,0.5128145217895508
0,1,0.6986970901489258
1,1,0.4270749092102051
1,1,0.2668898105621338
1,1,0.4268519878387451
1,1,0.36077880859375
1,1,0.2634458541870117
0,1,0.6558046340942383
1,1,0.4745316505432129
1,1,0.5167648792266846
0,1,0.5538773536682129
1,1,0.30936646461486816
1,1,0.4562673568725586
0,1,0.6661443710327148
0,1,0.655064582824707
1,1,0.42258310317993164
0,1,0.6469295024871826
1,1,0.25574493408203125
1,1,0.5348713397979736
1,1,0.5409259796142578
1,1,0.4788498878479004
0,1,0.5657699108123779
1,1,0.5480237007141113
0,1,0.7005515098571777
1,1,0.3874025344848633
1,1,0.41100192070007324
1,1,0.3533933162689209
0,1,0.5498702526092529
0,1,0.6453375816345215
0,1,0.7142496109008789
1,1,0.3273463249206543
1,1,0.5479831695556641
1,1,0.46840453147888184
1,1,0.5465095043182373
0,1,0.639026403427124
1,1,0.3471405506134033
0,1,0.6849360466003418
1,1,0.5407869815826416
0,1,0.688906192779541
1,1,0.46547579765319824
1,1,0.5231695175170898
0,1,0.5651273727416992
1,1,0.5348374843597412
1,1,0.4321281909942627
1,1,0.5531249046325684
1,1,0.4248363971710205
1,1,0.5301809310913086
1,1,0.41892480850219727
1,1,0.524940013885498
0,1,0.6544749736785889
1,1,0.37729978561401367
1,1,0.49814343452453613
1,1,0.504295825958252
1,1,0.43282079696655273
1,1,0.25298023223876953
1,1,0.4133028984069824
0,1,0.6470868587493896
1,1,0.24002790451049805
0,1,0.7641069889068604
1,1,0.4427065849304199
0,1,0.6716539859771729
1,1,0.42014360427856445
0,1,0.6294369697570801
1,1,0.5133538246154785
1,1,0.022695064544677734
1,1,0.5259711742401123
1,1,0.24827289581298828
1,1,0.4796431064605713
1,1,0.4716010093688965
1,1,0.21971797943115234
1,1,0.24044585227966309
1,1,0.5427653789520264
0,1,0.6321415901184082
0,1,0.5701606273651123
1,1,0.2552680969238281
1,1,0.24063396453857422
1,1,0.5353131294250488
1,1,0.5414044857025146
1,1,0.22312021255493164
0,1,0.5570454597473145
0,1,0.5514390468597412
1,1,0.5220870971679688
1,1,0.5493574142456055
1,1,0.21321392059326172
0,1,0.556082010269165
1,1,0.4678065776824951
0,1,0.7882351875305176
1,1,0.5293395519256592
1,1,0.29223012924194336
0,1,0.7867722511291504
1,1,0.023664474487304688
0,1,0.550654411315918
1,1,0.46556735038757324
1,1,0.46385884284973145
0,1,0.6525349617004395
0,1,0.6998531818389893
0,1,0.6822152137756348
1,1,0.33783984184265137
1,1,0.5206189155578613
0,1,0.681955099105835
0,1,0.786790132522583
0,1,0.700218915939331
1,1,0.4641611576080322
0,1,0.5500001907348633
1,1,0.47548437118530273
1,1,0.4532012939453125
0,1,0.626021146774292
1,1,0.5352334976196289
1,1,0.42930078506469727
1,1,0.2743666172027588
1,1,0.5287749767303467
0,1,0.6595253944396973
1,1,0.4563753604888916
1,1,0.23494625091552734
1,1,0.47787976264953613
1,1,0.43192458152770996
0,1,0.7960271835327148
1,1,0.2487931251525879
0,1,0.665369987487793
0,1,0.8057467937469482
1,1,0.02344036102294922
0,1,0.6465742588043213
0,1,0.6748707294464111
1,1,0.5478231906890869
1,1,0.46550846099853516
0,1,0.6517417430877686
1,1,0.3787088394165039
0,1,0.7842128276824951
1,1,0.2645409107208252
0,1,0.6299362182617188
1,1,0.4706301689147949
1,1,0.5453751087188721
1,1,0.5279443264007568
1,1,0.3357269763946533
1,1,0.0227053165435791
0,1,0.6535680294036865
1,1,0.24029827117919922
1,1,0.20223546028137207
1,1,0.3352019786834717
1,1,0.522040605545044
1,1,0.5288128852844238
1,1,0.4217562675476074
1,1,0.495283842086792
1,1,0.48838043212890625
0,1,0.6972074508666992
1,1,0.4852626323699951
1,1,0.2763211727142334
1,1,0.23983001708984375
0,1,0.7011504173278809
1,1,0.23694920539855957
1,1,0.5176126956939697
1,1,0.5007028579711914
0,1,0.6817729473114014
1,1,0.41936540603637695
1,1,0.5308961868286133
1,1,0.24778985977172852
0,1,0.7049448490142822
1,1,0.3119490146636963
0,1,0.7108595371246338
1,1,0.2872951030731201
1,1,0.5187809467315674
1,1,0.3827366828918457
1,1,0.2146315574645996
1,1,0.2258906364440918
0,1,0.5532481670379639
0,1,0.6259765625
1,1,0.4666252136230469
1,1,0.5355558395385742
1,1,0.4640986919403076
1,1,0.5477662086486816
1,1,0.4796876907348633
1,1,0.2399461269378662
0,1,0.6403689384460449
1,1,0.2540438175201416
1,1,0.5234007835388184
0,1,0.780937910079956
1,1,0.4635002613067627
1,1,0.5476388931274414
1,1,0.5370910167694092
1,1,0.4520528316497803
0,1,0.6317980289459229
1,1,0.5302863121032715
1,1,0.48035168647766113
0,1,0.7801706790924072
1,1,0.5122957229614258
0,1,0.5537376403808594
1,1,0.5238752365112305
1,1,0.539726734161377
1,1,0.545274019241333
1,1,0.22905373573303223
1,1,0.35463643074035645
1,1,0.5257422924041748
0,1,0.7012357711791992
0,1,0.5701034069061279
0,1,0.8037242889404297
1,1,0.48467421531677246
1,1,0.5148272514343262
1,1,0.5351197719573975
1,1,0.3887479305267334
1,1,0.5398478507995605
1,1,0.541924238204956
1,1,0.4676392078399658
0,1,0.7096002101898193
1,1,0.40407347679138184
1,1,0.2692265510559082
0,1,0.6458091735839844
1,1,0.5253152847290039
0,1,0.663275957107544
1,1,0.5065860748291016
0,1,0.6574187278747559
1,1,0.36586642265319824
1,1,0.2833113670349121
1,1,0.44462037086486816
1,1,0.5090303421020508
1,1,0.4668114185333252
1,1,0.4594762325286865
0,1,0.7314419746398926
1,1,0.24006962776184082
0,1,0.7156333923339844
1,1,0.43593311309814453
0,1,0.5748987197875977
1,1,0.5397696495056152
1,1,0.5429520606994629
1,1,0.5297679901123047
0,1,0.6734974384307861
1,1,0.42696094512939453
0,1,0.6378297805786133
1,1,0.43599557876586914
1,1,0.45041894912719727
1,1,0.5226876735687256
0,1,0.6314396858215332
1,1,0.42562317848205566
0,1,0.6691539287567139
0,1,0.7842843532562256
1,1,0.47946596145629883
0,1,0.6579227447509766
0,1,0.6744384765625
1,1,0.5311963558197021
0,1,0.7388315200805664
1,1,0.4605677127838135
1,1,0.5412707328796387
1,1,0.47400522232055664
1,1,0.5381293296813965
1,1,0.5215182304382324
0,1,0.783785343170166
0,1,0.7852346897125244
1,1,0.449063777923584
0,1,0.64333176612854
1,1,0.032466888427734375
0,1,0.6164226531982422
1,1,0.5339035987854004
1,1,0.4708824157714844
1,1,0.41904377937316895
1,1,0.5322403907775879
1,1,0.37699460983276367
0,1,0.7870743274688721
0,1,0.6646344661712646
0,1,0.6748886108398438
1,1,0.5083470344543457
0,1,0.5535430908203125
1,1,0.2305006980895996
1,1,0.5337686538696289
1,1,0.25461578369140625
0,1,0.6669502258300781
1,1,0.5547826290130615
1,1,0.25860071182250977
1,1,0.5412907600402832
1,1,0.5283746719360352
1,1,0.5288522243499756
1,1,0.5224008560180664
0,1,0.6828052997589111
1,1,0.2598907947540283
1,1,0.26325249671936035
1,1,0.5205328464508057
0,1,0.6775715351104736
1,1,0.5212764739990234
1,1,0.516939640045166
0,1,0.5673463344573975
1,1,0.3187274932861328
1,1,0.4565913677215576
1,1,0.2495403289794922
0,1,0.657447099685669
1,1,0.5328333377838135
0,1,0.5663959980010986
0,1,0.7857730388641357
0,1,0.6583554744720459
0,1,0.6366727352142334
1,1,0.48059749603271484
1,1,0.4689922332763672
1,1,0.3075070381164551
0,1,0.6599209308624268
0,1,0.6625516414642334
1,1,0.2674596309661865
1,1,0.2692394256591797
1,1,0.4535202980041504
0,1,0.7827978134155273
0,1,0.6605467796325684
1,1,0.5264496803283691
0,1,0.7815356254577637
1,1,0.23899340629577637
1,1,0.5315525531768799
1,1,0.5283312797546387
1,1,0.5356671810150146
1,1,0.5470595359802246
1,1,0.24197030067443848
0,1,0.5533761978149414
1,1,0.38782835006713867
0,1,0.7887468338012695
0,1,0.568488597869873
1,1,0.24752545356750488
1,1,0.02359151840209961
1,1,0.5406596660614014
1,1,0.43787121772766113
1,1,0.43300509452819824
0,1,0.6537318229675293
1,1,0.42616891860961914
0,1,0.5613703727722168
1,1,0.2720918655395508
1,1,0.34406495094299316
0,1,0.6421051025390625
1,1,0.5342693328857422
0,1,0.7917108535766602
1,1,0.32366323471069336
1,1,0.26419949531555176
1,1,0.3271162509918213
0,1,0.587151050567627
1,1,0.5370404720306396
1,1,0.2673060894012451
0,1,0.7904255390167236
0,1,0.6461522579193115
0,1,0.6652462482452393
1,1,0.42177581787109375
1,1,0.5397956371307373
0,1,0.6989071369171143
1,1,0.5387191772460938
0,1,0.6952722072601318
1,1,0.5498533248901367
1,1,0.545940637588501
0,1,0.6994938850402832
1,1,0.4637587070465088
1,1,0.4667246341705322
1,1,0.547335147857666
0,1,0.6875429153442383
1,1,0.26125144958496094
1,1,0.420424222946167
0,1,0.7015244960784912
0,1,0.7838640213012695
0,1,0.5530002117156982
1,1,0.46192169189453125
1,1,0.4226868152618408
1,1,0.31163883209228516
0,1,0.7817645072937012
0,1,0.7827250957489014
1,1,0.5488166809082031
1,1,0.41498732566833496
0,1,0.6324310302734375
0,1,0.6469118595123291
1,1,0.5447139739990234
1,1,0.22301697731018066
0,1,0.7070236206054688
0,1,0.6766855716705322
1,1,0.5318474769592285
1,1,0.28587770462036133
1,1,0.18474054336547852
0,1,0.6345062255859375
1,1,0.36908698081970215
1,1,0.2504875659942627
0,1,0.6862678527832031
1,1,0.5495998859405518
1,1,0.5377304553985596
0,1,0.6639509201049805
0,1,0.5532622337341309
0,1,0.6319770812988281
1,1,0.4294753074645996
1,1,0.4553191661834717
1,1,0.250075101852417
1,1,0.023091554641723633
1,1,0.537764310836792
0,1,0.557908296585083
0,1,0.627709150314331
1,1,0.25172972679138184
1,1,0.4718654155731201
1,1,0.5606005191802979
0,1,0.8091714382171631
1,1,0.4376535415649414
1,1,0.279738187789917
1,1,0.25401806831359863
0,1,0.6449756622314453
0,1,0.6397233009338379
1,1,0.46105289459228516
1,1,0.28731346130371094
1,1,0.4171750545501709
1,1,0.45843005180358887
1,1,0.23266148567199707
1,1,0.4799330234527588
0,1,0.6784608364105225
1,1,0.42606163024902344
1,1,0.4559299945831299
1,1,0.2610161304473877
0,1,0.5592677593231201
1,1,0.46259498596191406
0,1,0.5615477561950684
1,1,0.29950428009033203
1,1,0.3582892417907715
1,1,0.4059903621673584
1,1,0.3770296573638916
1,1,0.5194880962371826
0,1,0.6683776378631592
0,1,0.6971464157104492
1,1,0.29880332946777344
1,1,0.2682158946990967
0,1,0.7155756950378418
1,1,0.5458192825317383
1,1,0.5404431819915771
1,1,0.4513435363769531
0,1,0.6509683132171631
1,1,0.4534308910369873
1,1,0.41965293884277344
1,1,0.3234133720397949
1,1,0.2581472396850586
1,1,0.4122462272644043
0,1,0.6610157489776611
1,1,0.3781404495239258
1,1,0.4103684425354004
1,1,0.4550459384918213
1,1,0.5367279052734375
1,1,0.5031509399414062
0,1,0.6510748863220215
1,1,0.376284122467041
0,1,0.6220927238464355
1,1,0.414060115814209
1,1,0.30246520042419434
1,1,0.2214353084564209
0,1,0.6520276069641113
1,1,0.27463459968566895
1,1,0.42841339111328125
0,1,0.6635935306549072
1,1,0.2656440734863281
0,1,0.6592156887054443
0,1,0.5547704696655273
0,1,0.6289985179901123
1,1,0.4591095447540283
0,1,0.6386446952819824
0,1,0.642735481262207
0,1,0.6315345764160156
1,1,0.5224308967590332
1,1,0.23122549057006836
0,1,0.7839605808258057
0,1,0.6738119125366211
0,1,0.6505742073059082
0,1,0.711860179901123
1,1,0.4241809844970703
1,1,0.2538633346557617
1,1,0.2949690818786621
0,1,0.5578744411468506
1,1,0.5363738536834717
0,1,0.661823034286499
1,1,0.3990938663482666
1,1,0.5532069206237793
1,1,0.27860236167907715
0,1,0.7983014583587646
1,1,0.5446453094482422
0,1,0.7834858894348145
1,1,0.2476789951324463
1,1,0.5276157855987549
1,1,0.3283112049102783
1,1,0.3280644416809082
1,1,0.4734840393066406
1,1,0.5288064479827881
0,1,0.6549842357635498
1,1,0.3829193115234375
1,1,0.4212684631347656
0,1,0.6872215270996094
0,1,0.6389696598052979
1,1,0.5133175849914551
0,1,0.6977136135101318
1,1,0.5372867584228516
1,1,0.5158097743988037
1,1,0.4650859832763672
1,1,0.4725632667541504
0,1,0.6783163547515869
1,1,0.5427365303039551
0,1,0.706059455871582
1,1,0.35819363594055176
0,1,0.6582040786743164
0,1,0.6386768817901611
0,1,0.6287856101989746
0,1,0.6702325344085693
1,1,0.47139406204223633
0,1,0.7215664386749268
1,1,0.3046884536743164
0,1,0.7257788181304932
1,1,0.4219081401824951
0,1,0.5557911396026611
0,1,0.6628715991973877
1,1,0.3575472831726074
1,1,0.022764205932617188
1,1,0.26628851890563965
0,1,0.6901767253875732
1,1,0.2554953098297119
1,1,0.5227565765380859
0,1,0.6789839267730713
0,1,0.7874038219451904
1,1,0.5570776462554932
1,1,0.563755989074707
1,1,0.2876620292663574
1,1,0.5462911128997803
0,1,0.6430764198303223
1,1,0.4487793445587158
1,1,0.5356326103210449
1,1,0.42082643508911133
1,1,0.4576387405395508
1,1,0.4084789752960205
1,1,0.4576554298400879
0,1,0.6423099040985107
1,1,0.022753477096557617
0,1,0.665794849395752
1,1,0.5293452739715576
1,1,0.4104163646697998
0,1,0.7837605476379395
1,1,0.5453224182128906
1,1,0.5190441608428955
1,1,0.5258865356445312
0,1,0.7842841148376465
1,1,0.5384855270385742
1,1,0.5217785835266113
0,1,0.6700623035430908
1,1,0.5566167831420898
0,1,0.8027899265289307
1,1,0.43145298957824707
1,1,0.44977378845214844
0,1,0.656609058380127
1,1,0.22593259811401367
1,1,0.23666620254516602
0,1,0.5512645244598389
0,1,0.6838850975036621
1,1,0.547717809677124
1,1,0.25342559814453125
1,1,0.2821316719055176
0,1,0.6264817714691162
0,1,0.7792501449584961
1,1,0.5338125228881836
1,1,0.20756006240844727
1,1,0.4214048385620117
0,1,0.573441743850708
0,1,0.6715857982635498
1,1,0.4569847583770752
0,1,0.6879017353057861
1,1,0.5067417621612549
1,1,0.517446756362915
0,1,0.8003497123718262
1,1,0.551196813583374
1,1,0.43680763244628906
1,1,0.5341072082519531
1,1,0.2662200927734375
1,1,0.2455146312713623
1,1,0.45591163635253906
1,1,0.47031426429748535
0,1,0.6595432758331299
1,1,0.4485049247741699
0,1,0.6715977191925049
1,1,0.27839231491088867
0,1,0.6572859287261963
0,1,0.6765284538269043
0,1,0.7830390930175781
1,1,0.4663698673248291
0,1,0.6195337772369385
1,1,0.4658348560333252
1,1,0.4824373722076416
0,1,0.6419367790222168
0,1,0.6534748077392578
1,1,0.4543187618255615
1,1,0.26433253288269043
1,1,0.41906309127807617
1,1,0.2296907901763916
1,1,0.4339473247528076
1,1,0.5591919422149658
0,1,0.6717815399169922
1,1,0.5258371829986572
0,1,0.7823760509490967
0,1,0.6757428646087646
1,1,0.5359385013580322
1,1,0.5162820816040039
1,1,0.5008947849273682
0,1,0.7872109413146973
1,1,0.5299761295318604
0,1,0.7857155799865723
1,1,0.25882458686828613
1,1,0.5126724243164062
1,1,0.550818681716919
0,1,0.6212174892425537
0,1,0.6369221210479736
1,1,0.26376771926879883
0,1,0.6900427341461182
0,1,0.6732258796691895
1,1,0.5480937957763672
1,1,0.38976407051086426
1,1,0.28354406356811523
1,1,0.5496070384979248
1,1,0.43852734565734863
1,1,0.5380973815917969
1,1,0.5270514488220215
1,1,0.46395087242126465
1,1,0.26258039474487305
1,1,0.26072192192077637
1,1,0.5377979278564453
0,1,0.6685154438018799
0,1,0.7840371131896973
0,1,0.7846376895904541
0,1,0.5574953556060791
1,1,0.47365784645080566
1,1,0.46068358421325684
1,1,0.5273325443267822
1,1,0.357330322265625
0,1,0.6582965850830078
1,1,0.454831600189209
1,1,0.5330462455749512
1,1,0.4313781261444092
1,1,0.5294589996337891
1,1,0.5392451286315918
1,1,0.5375277996063232
0,1,0.70400071144104
0,1,0.5726802349090576
0,1,0.6610627174377441
0,1,0.5595550537109375
0,1,0.7106614112854004
1,1,0.02270650863647461
1,1,0.2984766960144043
1,1,0.2642834186553955
1,1,0.4482414722442627
1,1,0.5343918800354004
1,1,0.4643402099609375
0,1,0.6657149791717529
0,1,0.7111637592315674
1,1,0.45059990882873535
1,1,0.26084113121032715
0,1,0.6872737407684326
1,1,0.4621427059173584
1,1,0.5334799289703369
1,1,0.4309725761413574
0,1,0.5506186485290527
1,1,0.4581327438354492
1,1,0.3096039295196533
1,1,0.2330622673034668
0,1,0.6590981483459473
0,1,0.733572244644165
1,1,0.5239534378051758
1,1,0.24339699745178223
0,1,0.7146499156951904
0,1,0.7127819061279297
1,1,0.47296571731567383
1,1,0.5379009246826172
0,1,0.7127895355224609
1,1,0.5252633094787598
1,1,0.5414779186248779
1,1,0.5133209228515625
0,1,0.6745579242706299
0,1,0.6257123947143555
1,1,0.022889137268066406
1,1,0.5049912929534912
1,1,0.5218648910522461
1,1,0.0354764461517334
0,1,0.6779067516326904
1,1,0.5320487022399902
1,1,0.2624168395996094
1,1,0.4236142635345459
1,1,0.45258307456970215
1,1,0.5346190929412842
0,1,0.6414296627044678
0,1,0.6930851936340332
1,1,0.546973466873169
1,1,0.557560920715332
1,1,0.5287837982177734
0,1,0.6704981327056885
1,1,0.4058225154876709
0,1,0.5559654235839844
1,1,0.42178869247436523
1,1,0.38372802734375
0,1,0.6216282844543457
1,1,0.3586592674255371
0,1,0.7838129997253418
0,1,0.698108434677124
0,1,0.7844376564025879
0,1,0.6799273490905762
0,1,0.6527166366577148
1,1,0.44782114028930664
0,1,0.6312730312347412
1,1,0.25563526153564453
1,1,0.02298426628112793
0,1,0.7849349975585938
0,1,0.6760025024414062
0,1,0.6940052509307861
0,1,0.7037620544433594
1,1,0.02340078353881836
1,1,0.4757571220397949
0,1,0.5628736019134521
