return,steps,failure,wall_dt
369.0,369,0,0.5160109996795654
349.0,349,1,0.48592400550842285
352.0,352,0,0.49165821075439453
285.0,285,1,0.39614129066467285
500.0,500,0,0.7052555084228516
392.0,392,0,0.56846022605896
500.0,500,0,0.7079477310180664
293.0,293,1,0.417374849319458
337.0,337,1,0.48201608657836914
327.0,327,1,0.45683717727661133
240.0,240,1,0.35657572746276855
286.0,286,1,0.42287254333496094
500.0,500,0,0.726813793182373
286.0,286,1,0.41272640228271484
258.0,258,1,0.3588066101074219
395.0,395,0,0.5729019641876221
357.0,357,0,0.5215468406677246
387.0,387,0,0.5616283416748047
282.0,282,1,0.3959822654724121
252.0,252,1,0.34978389739990234
391.0,391,0,0.5429654121398926
215.0,215,1,0.30705714225769043
287.0,287,1,0.41221189498901367
372.0,372,0,0.5424673557281494
443.0,443,0,0.6303739547729492
500.0,500,0,0.7148880958557129
283.0,283,1,0.40879368782043457
500.0,500,0,0.7270452976226807
281.0,281,1,0.3920915126800537
345.0,345,1,0.4920940399169922
424.0,424,0,0.5897378921508789
500.0,500,0,0.7161784172058105
458.0,458,0,0.6461069583892822
500.0,500,0,0.7128992080688477
500.0,500,0,0.7238457202911377
437.0,437,0,0.6186842918395996
270.0,270,1,0.36974143981933594
228.0,228,1,0.3268308639526367
449.0,449,0,0.6429271697998047
284.0,284,1,0.3989901542663574
355.0,355,0,0.5221986770629883
316.0,316,1,0.4342668056488037
500.0,500,0,0.6952884197235107
500.0,500,0,0.7077491283416748
330.0,330,1,0.4612247943878174
351.0,351,0,0.49971461296081543
500.0,500,0,0.6909282207489014
298.0,298,1,0.4318201541900635
233.0,233,1,0.33424925804138184
374.0,374,0,0.5340597629547119
355.0,355,0,0.5058166980743408
445.0,445,0,0.6133832931518555
500.0,500,0,0.7132141590118408
500.0,500,0,0.7047295570373535
255.0,255,1,0.3626415729522705
500.0,500,0,0.7085044384002686
242.0,242,1,0.3462824821472168
402.0,402,0,0.5671107769012451
380.0,380,0,0.5276222229003906
187.0,187,1,0.2523369789123535
268.0,268,1,0.3759903907775879
472.0,472,0,0.6866474151611328
237.0,237,1,0.34329819679260254
312.0,312,1,0.43134188652038574
337.0,337,1,0.476151704788208
304.0,304,1,0.43393754959106445
388.0,388,0,0.5417048931121826
304.0,304,1,0.43669557571411133
500.0,500,0,0.7014119625091553
284.0,284,1,0.41098880767822266
272.0,272,1,0.39351415634155273
366.0,366,0,0.5151970386505127
249.0,249,1,0.3537147045135498
401.0,401,0,0.5571682453155518
282.0,282,1,0.40730929374694824
414.0,414,0,0.5979328155517578
402.0,402,0,0.5758404731750488
389.0,389,0,0.5343284606933594
500.0,500,0,0.7076654434204102
500.0,500,0,0.7031700611114502
293.0,293,1,0.41115474700927734
356.0,356,0,0.47422218322753906
303.0,303,1,0.42360472679138184
222.0,222,1,0.3117978572845459
353.0,353,0,0.5147106647491455
409.0,409,0,0.5787923336029053
388.0,388,0,0.5476670265197754
267.0,267,1,0.38637709617614746
384.0,384,0,0.5512754917144775
267.0,267,1,0.38806915283203125
343.0,343,1,0.4852597713470459
292.0,292,1,0.4096386432647705
291.0,291,1,0.42465758323669434
234.0,234,1,0.3271205425262451
339.0,339,1,0.49315881729125977
227.0,227,1,0.3239760398864746
258.0,258,1,0.3759462833404541
386.0,386,0,0.5581941604614258
500.0,500,0,0.7150301933288574
339.0,339,1,0.4840099811553955
242.0,242,1,0.3441901206970215
249.0,249,1,0.35543203353881836
377.0,377,0,0.5402886867523193
352.0,352,0,0.5094549655914307
320.0,320,1,0.4462747573852539
311.0,311,1,0.4426004886627197
250.0,250,1,0.3542470932006836
500.0,500,0,0.712183952331543
370.0,370,0,0.5447120666503906
267.0,267,1,0.3855433464050293
221.0,221,1,0.3130218982696533
265.0,265,1,0.34697866439819336
377.0,377,0,0.5381636619567871
387.0,387,0,0.5536258220672607
274.0,274,1,0.39281749725341797
476.0,476,0,0.6708042621612549
500.0,500,0,0.7169458866119385
345.0,345,1,0.48265957832336426
278.0,278,1,0.38456201553344727
200.0,200,1,0.27530980110168457
385.0,385,0,0.5490226745605469
500.0,500,0,0.7136695384979248
