idx,state,steps,failure
398,398,16,False
399,399,12,False
400,400,9,False
401,401,14,False
402,402,10,False
403,403,13,False
404,404,18,False
405,405,13,False
406,406,18,False
407,407,15,False
408,408,6,False
409,409,10,False
410,410,13,False
411,411,9,False
412,412,16,False
413,413,14,False
414,414,16,False
415,415,12,False
416,416,16,False
417,417,8,False
418,418,10,False
419,419,14,False
420,420,12,False
421,421,15,False
422,422,11,False
423,423,14,False
424,424,17,False
425,425,10,False
426,426,17,False
427,427,14,False
428,428,11,False
429,429,15,False
430,430,10,False
431,431,14,False
432,432,15,False
433,433,13,False
434,434,15,False
435,435,13,False
436,436,9,False
437,437,16,False
438,438,13,False
439,439,12,False
440,440,11,False
441,441,16,False
442,442,12,False
443,443,15,False
444,444,16,False
445,445,13,False
446,446,16,False
447,447,13,False
448,448,12,False
449,449,16,False
450,450,14,False
451,451,15,False
452,452,14,False
453,453,12,False
454,454,14,False
455,455,7,False
456,456,17,False
457,457,17,False
458,458,9,False
459,459,14,False
460,460,17,False
461,461,17,False
462,462,13,False
463,463,16,False
464,464,15,False
465,465,9,False
466,466,15,False
467,467,12,False
468,468,13,False
469,469,17,False
470,470,16,False
471,471,16,False
472,472,9,False
473,473,7,False
474,474,9,False
475,475,12,False
476,476,18,False
477,477,8,False
478,478,15,False
479,479,16,False
480,480,18,False
481,481,18,False
482,482,14,False
483,483,17,False
484,484,14,False
485,485,15,False
486,486,14,False
487,487,11,False
488,488,14,False
489,489,18,False
490,490,15,False
491,491,17,False
492,492,10,False
493,493,8,False
494,494,10,False
495,495,10,False
496,496,13,False
497,497,13,False
498,498,14,False
499,499,11,False
500,500,9,False
501,501,7,False
502,502,13,False
503,503,16,False
504,504,17,False
505,505,14,False
506,506,10,False
507,507,16,False
508,508,10,False
509,509,13,False
510,510,16,False
511,511,8,False
512,512,12,False
513,513,14,False
514,514,14,False
515,515,16,False
516,516,13,False
517,517,17,False
518,518,15,False
519,519,12,False
520,520,12,False
521,521,11,False
522,522,12,False
523,523,14,False
524,524,17,False
525,525,15,False
526,526,14,False
527,527,18,False
528,528,11,False
529,529,11,False
530,530,11,False
531,531,10,False
532,532,16,False
533,533,15,False
534,534,13,False
535,535,14,False
536,536,7,False
537,537,13,False
538,538,13,False
539,539,12,False
540,540,11,False
541,541,9,False
542,542,13,False
543,543,7,False
544,544,15,False
545,545,8,False
546,546,18,False
547,547,15,False
548,548,10,False
549,549,12,False
550,550,11,False
551,551,15,False
552,552,15,False
553,553,15,False
554,554,11,False
555,555,13,False
556,556,10,False
557,557,9,False
558,558,13,False
559,559,15,False
560,560,15,False
561,561,13,False
562,562,15,False
563,563,14,False
564,564,17,False
565,565,17,False
566,566,14,False
567,567,11,False
568,568,14,False
569,569,11,False
570,570,12,False
571,571,16,False
572,572,10,False
573,573,15,False
574,574,11,False
575,575,9,False
576,576,14,False
577,577,18,False
578,578,13,False
579,579,16,False
580,580,14,False
581,581,10,False
582,582,12,False
583,583,15,False
584,584,14,False
585,585,15,False
586,586,15,False
587,587,13,False
588,588,10,False
589,589,15,False
590,590,10,False
591,591,10,False
592,592,13,False
593,593,10,False
594,594,14,False
595,595,16,False
596,596,16,False
597,597,10,False
598,598,9,False
599,599,11,False
600,600,10,False
601,601,14,False
602,602,14,False
603,603,7,False
604,604,8,False
605,605,17,False
606,606,14,False
607,607,8,False
608,608,14,False
609,609,7,False
610,610,15,False
611,611,12,False
612,612,13,False
613,613,14,False
614,614,13,False
615,615,8,False
616,616,12,False
617,617,16,False
618,618,14,False
619,619,13,False
620,620,15,False
621,621,15,False
622,622,11,False
623,623,16,False
624,624,16,False
625,625,14,False
626,626,13,False
627,627,17,False
628,628,16,False
629,629,10,False
630,630,13,False
631,631,11,False
632,632,11,False
633,633,14,False
634,634,11,False
635,635,12,False
636,636,12,False
637,637,13,False
638,638,14,False
639,639,17,False
640,640,13,False
641,641,12,False
642,642,13,False
643,643,11,False
644,644,12,False
645,645,15,False
646,646,18,False
647,647,14,False
648,648,12,False
649,649,14,False
650,650,16,False
651,651,16,False
652,652,16,False
653,653,7,False
654,654,10,False
655,655,13,False
656,656,12,False
657,657,15,False
658,658,12,False
659,659,17,False
660,660,11,False
661,661,11,False
662,662,15,False
663,663,18,False
664,664,12,False
665,665,12,False
666,666,13,False
667,667,11,False
668,668,15,False
669,669,14,False
670,670,15,False
671,671,9,False
672,672,12,False
673,673,17,False
674,674,13,False
675,675,13,False
676,676,14,False
677,677,12,False
678,678,17,False
679,679,8,False
680,680,17,False
681,681,11,False
682,682,11,False
