idx,return,steps,failure
495,8.0,13,False
496,7.0,14,False
497,11.0,10,False
498,6.0,15,False
499,7.0,14,False
500,5.0,16,False
501,9.0,12,False
502,5.0,16,False
503,8.0,13,False
504,6.0,15,False
505,11.0,10,False
506,8.0,13,False
507,13.0,8,False
508,4.0,17,False
509,8.0,13,False
510,12.0,9,False
511,5.0,16,False
512,10.0,11,False
513,8.0,13,False
514,6.0,15,False
515,9.0,12,False
516,9.0,12,False
517,7.0,14,False
518,10.0,11,False
519,12.0,9,False
520,12.0,9,False
521,14.0,7,False
522,11.0,10,False
523,8.0,13,False
524,14.0,7,False
525,5.0,16,False
526,7.0,14,False
527,7.0,14,False
528,6.0,15,False
529,9.0,12,False
530,11.0,10,False
531,10.0,11,False
532,7.0,14,False
533,11.0,10,False
534,9.0,12,False
535,13.0,8,False
536,8.0,13,False
537,4.0,17,False
538,8.0,13,False
539,9.0,12,False
540,7.0,14,False
541,8.0,13,False
542,3.0,18,False
543,5.0,16,False
544,14.0,7,False
545,4.0,17,False
546,6.0,15,False
547,5.0,16,False
548,4.0,17,False
549,6.0,15,False
550,11.0,10,False
551,8.0,13,False
552,6.0,15,False
553,8.0,13,False
554,10.0,11,False
555,14.0,7,False
556,8.0,13,False
557,11.0,10,False
558,7.0,14,False
559,9.0,12,False
560,5.0,16,False
561,7.0,14,False
562,8.0,13,False
563,9.0,12,False
564,9.0,12,False
565,5.0,16,False
566,9.0,12,False
567,8.0,13,False
568,11.0,10,False
569,9.0,12,False
570,5.0,16,False
571,5.0,16,False
572,8.0,13,False
573,11.0,10,False
574,7.0,14,False
575,11.0,10,False
576,4.0,17,False
577,8.0,13,False
578,8.0,13,False
579,7.0,14,False
580,6.0,15,False
581,9.0,12,False
582,9.0,12,False
583,10.0,11,False
584,8.0,13,False
585,10.0,11,False
586,9.0,12,False
587,10.0,11,False
588,13.0,8,False
589,10.0,11,False
590,8.0,13,False
591,6.0,15,False
592,10.0,11,False
593,9.0,12,False
594,3.0,18,False
595,5.0,16,False
596,12.0,9,False
597,8.0,13,False
598,3.0,18,False
599,10.0,11,False
600,3.0,18,False
601,14.0,7,False
602,4.0,17,False
603,7.0,14,False
604,11.0,10,False
605,4.0,17,False
606,9.0,12,False
607,8.0,13,False
608,10.0,11,False
609,7.0,14,False
610,8.0,13,False
611,5.0,16,False
612,6.0,15,False
613,9.0,12,False
614,5.0,16,False
615,8.0,13,False
616,8.0,13,False
617,8.0,13,False
618,12.0,9,False
619,5.0,16,False
620,7.0,14,False
621,6.0,15,False
622,6.0,15,False
623,7.0,14,False
624,8.0,13,False
625,5.0,16,False
626,6.0,15,False
627,6.0,15,False
628,8.0,13,False
629,10.0,11,False
630,3.0,18,False
631,5.0,16,False
632,10.0,11,False
633,4.0,17,False
634,10.0,11,False
635,6.0,15,False
636,7.0,14,False
637,11.0,10,False
638,6.0,15,False
639,3.0,18,False
640,5.0,16,False
641,5.0,16,False
642,8.0,13,False
643,7.0,14,False
644,11.0,10,False
645,8.0,13,False
646,14.0,7,False
647,5.0,16,False
648,5.0,16,False
649,8.0,13,False
650,12.0,9,False
651,7.0,14,False
652,8.0,13,False
653,6.0,15,False
654,8.0,13,False
655,7.0,14,False
656,8.0,13,False
657,8.0,13,False
658,8.0,13,False
659,6.0,15,False
660,9.0,12,False
661,10.0,11,False
662,6.0,15,False
663,12.0,9,False
664,8.0,13,False
665,10.0,11,False
666,7.0,14,False
667,10.0,11,False
668,15.0,6,False
669,9.0,12,False
670,6.0,15,False
671,4.0,17,False
672,9.0,12,False
673,9.0,12,False
674,10.0,11,False
675,8.0,13,False
676,8.0,13,False
677,8.0,13,False
678,8.0,13,False
679,10.0,11,False
680,7.0,14,False
681,9.0,12,False
682,14.0,7,False
683,9.0,12,False
684,7.0,14,False
685,8.0,13,False
686,7.0,14,False
687,10.0,11,False
688,12.0,9,False
689,9.0,12,False
690,11.0,10,False
691,7.0,14,False
692,11.0,10,False
693,7.0,14,False
694,10.0,11,False
695,6.0,15,False
696,4.0,17,False
697,6.0,15,False
698,7.0,14,False
699,9.0,12,False
700,8.0,13,False
701,5.0,16,False
702,9.0,12,False
703,12.0,9,False
704,11.0,10,False
705,10.0,11,False
706,11.0,10,False
707,10.0,11,False
708,7.0,14,False
709,8.0,13,False
710,6.0,15,False
711,7.0,14,False
712,12.0,9,False
713,8.0,13,False
714,9.0,12,False
715,12.0,9,False
716,10.0,11,False
717,9.0,12,False
718,4.0,17,False
719,11.0,10,False
720,7.0,14,False
721,7.0,14,False
722,11.0,10,False
723,7.0,14,False
724,9.0,12,False
725,7.0,14,False
726,11.0,10,False
727,12.0,9,False
728,7.0,14,False
729,6.0,15,False
730,11.0,10,False
731,9.0,12,False
732,8.0,13,False
733,10.0,11,False
734,8.0,13,False
735,6.0,15,False
736,11.0,10,False
737,5.0,16,False
738,10.0,11,False
739,9.0,12,False
740,4.0,17,False
741,11.0,10,False
742,5.0,16,False
743,14.0,7,False
744,11.0,10,False
745,10.0,11,False
746,6.0,15,False
747,8.0,13,False
748,10.0,11,False
749,10.0,11,False
750,5.0,16,False
751,11.0,10,False
752,12.0,9,False
753,7.0,14,False
754,11.0,10,False
755,9.0,12,False
756,12.0,9,False
757,11.0,10,False
758,9.0,12,False
759,9.0,12,False
760,9.0,12,False
761,9.0,12,False
762,12.0,9,False
763,11.0,10,False
764,6.0,15,False
765,9.0,12,False
766,6.0,15,False
767,8.0,13,False
768,7.0,14,False
769,12.0,9,False
770,7.0,14,False
771,5.0,16,False
772,10.0,11,False
773,7.0,14,False
774,13.0,8,False
775,10.0,11,False
776,9.0,12,False
777,13.0,8,False
778,10.0,11,False
779,14.0,7,False
780,11.0,10,False
781,6.0,15,False
782,13.0,8,False
783,14.0,7,False
784,8.0,13,False
785,5.0,16,False
786,9.0,12,False
787,5.0,16,False
788,7.0,14,False
789,5.0,16,False
790,8.0,13,False
791,13.0,8,False
792,10.0,11,False
793,7.0,14,False
794,10.0,11,False
795,9.0,12,False
796,7.0,14,False
797,10.0,11,False
798,6.0,15,False
799,5.0,16,False
800,11.0,10,False
801,8.0,13,False
802,4.0,17,False
803,9.0,12,False
804,12.0,9,False
805,8.0,13,False
806,6.0,15,False
807,9.0,12,False
808,5.0,16,False
809,4.0,17,False
810,8.0,13,False
811,4.0,17,False
812,10.0,11,False
813,12.0,9,False
814,6.0,15,False
815,10.0,11,False
816,10.0,11,False
817,8.0,13,False
818,6.0,15,False
819,12.0,9,False
820,9.0,12,False
821,11.0,10,False
822,6.0,15,False
823,9.0,12,False
824,10.0,11,False
825,7.0,14,False
826,6.0,15,False
827,8.0,13,False
828,5.0,16,False
829,10.0,11,False
830,7.0,14,False
831,10.0,11,False
832,10.0,11,False
833,12.0,9,False
834,9.0,12,False
835,14.0,7,False
836,8.0,13,False
837,9.0,12,False
838,7.0,14,False
839,5.0,16,False
840,8.0,13,False
841,6.0,15,False
842,4.0,17,False
843,7.0,14,False
844,7.0,14,False
845,9.0,12,False
846,7.0,14,False
847,5.0,16,False
848,4.0,17,False
849,12.0,9,False
850,9.0,12,False
851,7.0,14,False
852,7.0,14,False
853,11.0,10,False
854,10.0,11,False
855,6.0,15,False
856,12.0,9,False
857,10.0,11,False
858,11.0,10,False
859,4.0,17,False
860,7.0,14,False
861,10.0,11,False
862,4.0,17,False
863,7.0,14,False
864,7.0,14,False
865,7.0,14,False
866,8.0,13,False
867,7.0,14,False
868,7.0,14,False
869,6.0,15,False
870,10.0,11,False
871,10.0,11,False
872,11.0,10,False
873,8.0,13,False
874,6.0,15,False
875,11.0,10,False
876,8.0,13,False
877,10.0,11,False
878,3.0,18,False
879,7.0,14,False
880,7.0,14,False
881,6.0,15,False
882,7.0,14,False
883,7.0,14,False
884,12.0,9,False
885,11.0,10,False
886,12.0,9,False
887,7.0,14,False
888,7.0,14,False
889,8.0,13,False
890,9.0,12,False
891,7.0,14,False
892,8.0,13,False
893,5.0,16,False
894,10.0,11,False
895,4.0,17,False
896,4.0,17,False
897,11.0,10,False
898,7.0,14,False
899,7.0,14,False
900,15.0,6,False
901,8.0,13,False
902,6.0,15,False
903,9.0,12,False
904,6.0,15,False
905,10.0,11,False
906,10.0,11,False
907,7.0,14,False
908,11.0,10,False
909,4.0,17,False
910,11.0,10,False
911,7.0,14,False
912,6.0,15,False
913,5.0,16,False
914,8.0,13,False
915,5.0,16,False
916,6.0,15,False
917,8.0,13,False
918,6.0,15,False
919,11.0,10,False
920,11.0,10,False
921,5.0,16,False
922,15.0,6,False
923,6.0,15,False
924,5.0,16,False
925,10.0,11,False
926,8.0,13,False
927,9.0,12,False
928,9.0,12,False
929,14.0,7,False
930,6.0,15,False
931,5.0,16,False
932,4.0,17,False
933,7.0,14,False
934,6.0,15,False
935,8.0,13,False
936,4.0,17,False
937,8.0,13,False
938,7.0,14,False
939,7.0,14,False
940,6.0,15,False
941,8.0,13,False
942,10.0,11,False
943,8.0,13,False
944,8.0,13,False
945,11.0,10,False
946,9.0,12,False
947,11.0,10,False
948,3.0,18,False
949,7.0,14,False
950,9.0,12,False
951,7.0,14,False
952,8.0,13,False
953,9.0,12,False
954,6.0,15,False
955,11.0,10,False
956,10.0,11,False
957,7.0,14,False
958,12.0,9,False
959,6.0,15,False
960,5.0,16,False
961,8.0,13,False
962,8.0,13,False
963,5.0,16,False
964,7.0,14,False
965,7.0,14,False
966,8.0,13,False
967,7.0,14,False
968,4.0,17,False
969,4.0,17,False
970,8.0,13,False
971,7.0,14,False
972,4.0,17,False
973,8.0,13,False
974,9.0,12,False
975,11.0,10,False
976,8.0,13,False
977,8.0,13,False
978,7.0,14,False
979,10.0,11,False
980,7.0,14,False
981,8.0,13,False
982,10.0,11,False
983,8.0,13,False
984,15.0,6,False
985,10.0,11,False
986,10.0,11,False
987,7.0,14,False
988,7.0,14,False
989,6.0,15,False
990,4.0,17,False
991,11.0,10,False
992,7.0,14,False
993,13.0,8,False
994,5.0,16,False
995,11.0,10,False
996,12.0,9,False
997,7.0,14,False
998,11.0,10,False
999,11.0,10,False
1000,5.0,16,False
1001,9.0,12,False
1002,5.0,16,False
1003,7.0,14,False
1004,10.0,11,False
1005,8.0,13,False
1006,5.0,16,False
1007,8.0,13,False
1008,8.0,13,False
1009,13.0,8,False
1010,4.0,17,False
1011,4.0,17,False
1012,8.0,13,False
1013,14.0,7,False
1014,8.0,13,False
1015,14.0,7,False
1016,12.0,9,False
1017,8.0,13,False
1018,4.0,17,False
1019,5.0,16,False
1020,10.0,11,False
1021,6.0,15,False
1022,10.0,11,False
1023,5.0,16,False
1024,10.0,11,False
1025,11.0,10,False
1026,9.0,12,False
1027,7.0,14,False
1028,10.0,11,False
1029,5.0,16,False
1030,5.0,16,False
1031,7.0,14,False
1032,10.0,11,False
1033,6.0,15,False
1034,4.0,17,False
1035,10.0,11,False
1036,7.0,14,False
1037,11.0,10,False
1038,7.0,14,False
1039,5.0,16,False
1040,5.0,16,False
1041,10.0,11,False
1042,6.0,15,False
1043,10.0,11,False
1044,8.0,13,False
1045,5.0,16,False
1046,9.0,12,False
1047,4.0,17,False
1048,7.0,14,False
1049,7.0,14,False
1050,10.0,11,False
1051,9.0,12,False
1052,5.0,16,False
1053,3.0,18,False
1054,11.0,10,False
1055,9.0,12,False
1056,6.0,15,False
1057,9.0,12,False
1058,3.0,18,False
1059,8.0,13,False
1060,8.0,13,False
1061,9.0,12,False
1062,11.0,10,False
1063,8.0,13,False
1064,7.0,14,False
1065,10.0,11,False
1066,4.0,17,False
1067,7.0,14,False
1068,9.0,12,False
1069,5.0,16,False
1070,9.0,12,False
1071,9.0,12,False
1072,8.0,13,False
1073,13.0,8,False
1074,11.0,10,False
1075,9.0,12,False
1076,5.0,16,False
1077,9.0,12,False
1078,10.0,11,False
1079,9.0,12,False
1080,8.0,13,False
1081,13.0,8,False
1082,8.0,13,False
1083,11.0,10,False
1084,6.0,15,False
1085,11.0,10,False
1086,7.0,14,False
1087,7.0,14,False
1088,5.0,16,False
1089,5.0,16,False
1090,7.0,14,False
1091,7.0,14,False
1092,7.0,14,False
1093,7.0,14,False
1094,8.0,13,False
1095,12.0,9,False
1096,5.0,16,False
1097,8.0,13,False
1098,6.0,15,False
1099,3.0,18,False
1100,11.0,10,False
1101,9.0,12,False
1102,7.0,14,False
1103,12.0,9,False
1104,8.0,13,False
1105,6.0,15,False
1106,10.0,11,False
1107,11.0,10,False
1108,7.0,14,False
1109,14.0,7,False
1110,6.0,15,False
1111,7.0,14,False
1112,5.0,16,False
1113,6.0,15,False
1114,5.0,16,False
1115,5.0,16,False
1116,7.0,14,False
1117,9.0,12,False
1118,7.0,14,False
1119,6.0,15,False
1120,10.0,11,False
1121,9.0,12,False
1122,5.0,16,False
1123,8.0,13,False
1124,10.0,11,False
1125,7.0,14,False
1126,10.0,11,False
1127,12.0,9,False
1128,5.0,16,False
1129,7.0,14,False
1130,8.0,13,False
1131,5.0,16,False
1132,7.0,14,False
1133,8.0,13,False
1134,12.0,9,False
1135,11.0,10,False
1136,8.0,13,False
1137,9.0,12,False
1138,10.0,11,False
1139,7.0,14,False
1140,10.0,11,False
1141,6.0,15,False
1142,8.0,13,False
1143,11.0,10,False
1144,5.0,16,False
1145,6.0,15,False
1146,8.0,13,False
1147,4.0,17,False
1148,8.0,13,False
1149,3.0,18,False
1150,8.0,13,False
1151,4.0,17,False
1152,3.0,18,False
1153,10.0,11,False
1154,7.0,14,False
1155,14.0,7,False
1156,7.0,14,False
1157,6.0,15,False
1158,10.0,11,False
1159,5.0,16,False
1160,5.0,16,False
1161,7.0,14,False
1162,14.0,7,False
1163,8.0,13,False
1164,5.0,16,False
1165,6.0,15,False
1166,10.0,11,False
1167,10.0,11,False
1168,5.0,16,False
1169,13.0,8,False
1170,9.0,12,False
1171,8.0,13,False
1172,5.0,16,False
1173,4.0,17,False
1174,7.0,14,False
1175,9.0,12,False
1176,7.0,14,False
1177,7.0,14,False
1178,8.0,13,False
1179,5.0,16,False
1180,7.0,14,False
1181,8.0,13,False
1182,5.0,16,False
1183,6.0,15,False
1184,8.0,13,False
1185,13.0,8,False
1186,8.0,13,False
1187,5.0,16,False
1188,11.0,10,False
1189,11.0,10,False
1190,6.0,15,False
1191,8.0,13,False
1192,10.0,11,False
1193,6.0,15,False
1194,7.0,14,False
1195,9.0,12,False
1196,12.0,9,False
1197,8.0,13,False
1198,7.0,14,False
1199,8.0,13,False
1200,6.0,15,False
1201,7.0,14,False
1202,8.0,13,False
1203,4.0,17,False
1204,7.0,14,False
1205,11.0,10,False
1206,6.0,15,False
1207,9.0,12,False
1208,8.0,13,False
1209,4.0,17,False
1210,6.0,15,False
1211,12.0,9,False
1212,6.0,15,False
1213,8.0,13,False
1214,6.0,15,False
1215,7.0,14,False
1216,7.0,14,False
1217,7.0,14,False
1218,7.0,14,False
1219,9.0,12,False
1220,6.0,15,False
1221,11.0,10,False
1222,8.0,13,False
1223,7.0,14,False
1224,13.0,8,False
1225,6.0,15,False
1226,10.0,11,False
1227,9.0,12,False
1228,4.0,17,False
1229,8.0,13,False
1230,10.0,11,False
1231,11.0,10,False
1232,11.0,10,False
1233,9.0,12,False
1234,7.0,14,False
1235,14.0,7,False
1236,7.0,14,False
1237,7.0,14,False
1238,5.0,16,False
1239,8.0,13,False
1240,11.0,10,False
1241,5.0,16,False
1242,7.0,14,False
1243,5.0,16,False
1244,6.0,15,False
1245,7.0,14,False
1246,11.0,10,False
1247,11.0,10,False
1248,7.0,14,False
1249,9.0,12,False
1250,10.0,11,False
1251,12.0,9,False
1252,7.0,14,False
1253,13.0,8,False
1254,7.0,14,False
1255,5.0,16,False
1256,5.0,16,False
1257,6.0,15,False
1258,7.0,14,False
1259,9.0,12,False
1260,11.0,10,False
1261,10.0,11,False
1262,5.0,16,False
1263,5.0,16,False
1264,14.0,7,False
1265,8.0,13,False
1266,7.0,14,False
1267,10.0,11,False
1268,11.0,10,False
1269,7.0,14,False
1270,11.0,10,False
1271,7.0,14,False
1272,8.0,13,False
1273,10.0,11,False
1274,5.0,16,False
1275,4.0,17,False
1276,10.0,11,False
1277,9.0,12,False
1278,5.0,16,False
1279,6.0,15,False
1280,13.0,8,False
1281,4.0,17,False
1282,5.0,16,False
1283,6.0,15,False
1284,11.0,10,False
1285,8.0,13,False
1286,7.0,14,False
1287,8.0,13,False
1288,5.0,16,False
1289,7.0,14,False
1290,8.0,13,False
1291,10.0,11,False
1292,3.0,18,False
1293,8.0,13,False
1294,13.0,8,False
1295,6.0,15,False
1296,7.0,14,False
1297,11.0,10,False
1298,5.0,16,False
1299,6.0,15,False
1300,9.0,12,False
1301,11.0,10,False
1302,7.0,14,False
1303,11.0,10,False
1304,6.0,15,False
1305,6.0,15,False
1306,11.0,10,False
1307,8.0,13,False
1308,10.0,11,False
