idx,state,steps,failure,mutant
296,23,17,False,RN
297,126,200,True,M
298,181,14,False,Ra
299,243,200,True,R
300,314,12,False,RN
301,314,20,False,M
302,14,8,False,Ra
303,81,16,False,R
304,463,15,False,RN
305,54,96,True,M
306,344,13,False,Ra
307,111,12,False,R
308,114,16,False,RN
309,21,18,False,M
310,32,18,False,Ra
311,28,16,False,R
312,489,15,False,RN
313,129,11,False,M
314,427,19,False,Ra
315,4,19,False,R
316,64,14,False,RN
317,33,20,False,M
318,226,21,True,Ra
319,408,20,False,R
320,454,17,False,RN
321,471,16,True,M
322,203,200,True,Ra
323,189,200,True,R
324,163,16,False,RN
325,92,17,False,M
326,254,10,False,Ra
327,363,13,True,R
328,469,10,False,RN
329,142,200,True,M
330,294,200,True,Ra
331,343,16,False,R
332,11,16,False,RN
333,271,13,True,M
334,232,15,False,Ra
335,101,200,True,R
336,372,11,False,RN
337,161,9,False,M
338,443,8,False,Ra
339,321,10,False,R
340,144,12,False,RN
341,212,200,True,M
342,382,15,False,Ra
343,329,16,False,R
344,411,13,False,RN
345,334,17,False,M
346,468,12,False,Ra
347,313,11,False,R
348,304,15,False,RN
349,489,14,False,M
350,34,16,False,Ra
351,464,12,False,R
352,391,13,False,RN
353,307,18,False,M
354,127,22,True,Ra
355,382,200,True,R
356,141,10,False,RN
357,449,13,False,M
358,161,8,False,Ra
359,444,16,False,R
360,174,7,False,RN
361,46,200,True,M
362,146,16,False,Ra
363,253,18,False,R
364,447,12,False,RN
365,301,17,True,M
366,33,12,False,Ra
367,423,20,False,R
368,322,12,False,RN
369,347,15,True,M
370,281,22,True,Ra
371,148,200,True,R
372,307,13,False,RN
373,367,12,False,M
374,107,200,True,Ra
375,93,20,True,R
376,103,15,False,RN
377,463,14,False,M
378,43,14,False,Ra
379,224,18,False,R
380,303,15,False,RN
381,169,16,False,M
382,173,200,True,Ra
383,204,200,True,R
384,188,13,False,RN
385,131,22,True,M
386,271,20,False,Ra
387,286,16,False,R
388,472,11,False,RN
389,432,11,False,M
390,289,16,False,Ra
391,266,200,True,R
392,26,11,False,RN
393,51,13,False,M
394,188,16,False,Ra
395,66,22,True,R
396,186,10,False,RN
397,133,12,False,M
398,406,200,True,Ra
399,244,200,True,R
400,162,13,False,RN
401,107,14,False,M
402,387,18,True,Ra
403,413,16,False,R
404,394,13,False,RN
405,8,8,False,M
406,248,14,False,Ra
407,323,13,True,R
408,412,14,False,RN
409,447,16,False,M
410,384,17,False,Ra
411,211,24,True,R
412,348,12,False,RN
413,112,23,True,M
414,67,12,False,Ra
415,384,200,True,R
416,468,15,False,RN
417,342,18,False,M
418,282,16,False,Ra
419,108,15,False,R
420,61,17,False,RN
421,202,18,True,M
422,193,13,False,Ra
423,492,14,False,R
424,233,14,False,RN
425,26,15,True,M
426,121,10,False,Ra
427,407,200,True,R
428,282,16,False,RN
429,409,19,False,M
430,491,14,True,Ra
431,331,13,False,R
432,107,13,False,RN
433,27,8,False,M
434,24,42,True,Ra
435,284,15,False,R
436,129,14,False,RN
437,81,16,True,M
438,91,18,False,Ra
439,112,16,False,R
440,14,17,False,RN
441,322,16,False,M
442,267,21,True,Ra
443,383,13,True,R
444,223,15,False,RN
445,461,11,False,M
446,48,13,False,Ra
447,309,14,False,R
448,161,15,False,RN
449,289,10,False,M
450,424,15,False,Ra
451,27,19,False,R
452,112,17,False,RN
453,472,12,False,M
454,208,15,True,Ra
455,151,200,True,R
456,173,16,False,RN
457,414,200,True,M
458,202,15,False,Ra
459,463,19,True,R
460,3,18,False,RN
461,93,200,True,M
462,113,13,False,Ra
463,186,16,False,R
464,313,9,False,RN
465,91,22,True,M
466,149,20,False,Ra
467,268,15,False,R
468,2,12,False,RN
469,412,12,False,M
470,253,15,False,Ra
471,344,16,False,R
472,393,13,False,RN
473,183,17,False,M
474,321,16,False,Ra
475,281,18,False,R
476,32,17,False,RN
477,262,14,False,M
478,312,14,False,Ra
479,447,16,False,R
480,402,11,False,RN
481,286,16,False,M
482,403,11,False,Ra
483,381,12,False,R
484,341,11,False,RN
485,121,16,False,M
486,52,18,False,Ra
487,249,14,True,R
488,94,16,False,RN
489,1,24,True,M
490,128,10,True,Ra
491,191,14,False,R
492,346,12,False,RN
493,353,12,False,M
494,323,18,False,Ra
495,161,16,False,R
496,87,13,False,RN
497,352,14,False,M
498,66,15,True,Ra
499,353,19,False,R
500,148,12,False,RN
501,269,15,False,M
502,86,13,True,Ra
503,141,19,False,R
504,443,15,False,RN
505,266,200,True,M
506,349,16,False,Ra
507,409,21,True,R
508,74,16,False,RN
509,42,13,False,M
510,268,10,True,Ra
511,251,17,True,R
512,226,11,False,RN
513,2,18,True,M
514,363,200,True,Ra
515,106,18,False,R
516,54,12,False,RN
517,111,200,True,M
518,269,21,True,Ra
519,461,19,False,R
520,22,11,False,RN
521,484,23,True,M
522,307,13,False,Ra
523,208,200,True,R
524,383,12,False,RN
525,392,23,True,M
526,206,200,True,Ra
527,449,10,True,R
528,1,15,False,RN
529,384,13,False,M
530,251,10,False,Ra
531,448,18,True,R
532,154,10,False,RN
533,48,72,True,M
534,41,12,False,Ra
535,254,200,True,R
536,387,10,False,RN
537,12,13,False,M
538,63,19,False,Ra
539,469,19,False,R
540,88,17,False,RN
541,201,36,True,M
542,164,14,False,Ra
543,333,12,False,R
544,43,14,False,RN
545,213,86,True,M
546,462,200,True,Ra
547,386,18,True,R
548,268,12,False,RN
549,483,25,True,M
550,142,10,False,Ra
551,172,14,False,R
552,269,13,False,RN
553,113,26,True,M
554,221,13,False,Ra
555,13,15,True,R
556,183,11,False,RN
557,6,11,False,M
558,401,200,True,Ra
559,72,15,False,R
560,382,11,False,RN
561,87,21,True,M
562,404,16,True,Ra
563,173,14,False,R
564,123,12,False,RN
565,328,12,False,M
566,174,13,False,Ra
567,372,10,False,R
568,427,9,False,RN
569,421,22,True,M
570,243,23,True,Ra
571,94,18,True,R
572,484,14,False,RN
573,408,200,True,M
574,472,200,True,Ra
575,488,200,True,R
576,29,14,False,RN
577,292,19,False,M
578,343,20,True,Ra
579,87,9,False,R
580,409,15,False,RN
581,312,19,False,M
582,482,9,False,Ra
583,128,14,False,R
584,262,11,False,RN
585,141,68,True,M
586,264,19,False,Ra
587,248,17,False,R
588,363,15,False,RN
589,344,16,True,M
590,144,14,False,Ra
591,188,16,True,R
592,12,14,False,RN
593,186,19,False,M
594,407,14,False,Ra
595,89,20,False,R
596,244,12,False,RN
597,181,20,False,M
598,469,15,False,Ra
599,452,19,False,R
600,89,14,False,RN
601,227,12,False,M
602,304,27,True,Ra
603,262,16,True,R
604,52,16,False,RN
605,348,11,False,M
606,167,11,False,Ra
607,241,200,True,R
608,306,14,False,RN
609,127,17,False,M
610,129,14,False,Ra
611,332,12,False,R
612,432,14,False,RN
613,187,93,True,M
614,68,15,False,Ra
615,311,18,True,R
616,7,13,False,RN
617,424,15,True,M
618,103,200,True,Ra
619,473,13,False,R
620,423,15,False,RN
621,32,20,False,M
622,451,13,False,Ra
623,393,200,True,R
624,434,9,False,RN
625,254,16,False,M
626,448,31,True,Ra
627,429,200,True,R
628,452,7,False,RN
629,149,200,True,M
630,169,13,False,Ra
631,154,13,False,R
632,444,15,False,RN
633,103,25,True,M
634,452,14,False,Ra
635,84,200,True,R
636,263,13,False,RN
637,331,17,False,M
638,447,16,False,Ra
639,486,15,True,R
640,249,16,False,RN
641,368,9,False,M
642,426,23,True,Ra
643,22,13,False,R
644,228,15,False,RN
645,362,14,False,M
646,81,10,False,Ra
647,314,11,False,R
648,194,16,False,RN
649,304,20,False,M
650,353,18,False,Ra
651,427,200,True,R
652,267,13,False,RN
653,83,15,False,M
654,444,21,True,Ra
655,41,17,False,R
656,384,9,False,RN
657,242,13,False,M
658,209,16,False,Ra
659,206,13,False,R
660,414,16,False,RN
661,426,19,False,M
662,143,12,False,Ra
663,312,16,False,R
664,221,11,False,RN
665,487,200,True,M
666,64,10,False,Ra
667,274,17,False,R
668,127,18,False,RN
669,246,17,False,M
670,493,17,True,Ra
671,366,12,False,R
672,368,11,False,RN
673,444,8,False,M
674,201,19,False,Ra
675,272,12,False,R
676,429,13,False,RN
677,166,37,True,M
678,11,18,False,Ra
679,301,14,False,R
680,362,15,False,RN
681,109,11,False,M
682,249,16,False,Ra
683,411,15,False,R
684,51,11,False,RN
685,491,22,True,M
686,261,15,False,Ra
687,21,16,False,R
688,401,12,False,RN
689,423,14,False,M
690,284,15,False,Ra
691,466,11,False,R
692,4,16,False,RN
693,349,200,True,M
694,346,200,True,Ra
695,226,200,True,R
696,146,9,False,RN
697,453,40,True,M
698,47,57,True,Ra
699,232,14,False,R
700,291,16,False,RN
701,82,200,True,M
702,322,11,False,Ra
703,183,11,False,R
704,446,12,False,RN
705,441,20,False,M
706,189,13,False,Ra
707,52,17,False,R
708,229,15,False,RN
709,208,32,True,M
710,408,16,False,Ra
711,69,14,False,R
712,283,10,False,RN
713,351,14,False,M
714,332,17,False,Ra
715,489,19,False,R
716,67,13,False,RN
717,341,200,True,M
718,88,19,False,Ra
719,169,10,False,R
720,204,14,False,RN
721,207,30,True,M
722,389,200,True,Ra
723,453,18,False,R
724,131,14,False,RN
725,382,13,False,M
726,166,11,False,Ra
727,3,200,True,R
728,422,12,False,RN
729,43,17,False,M
730,313,18,True,Ra
731,326,200,True,R
732,284,13,False,RN
733,427,16,False,M
734,494,200,True,Ra
735,462,200,True,R
736,334,7,False,RN
737,268,24,True,M
738,301,16,False,Ra
739,171,21,True,R
740,34,9,False,RN
741,206,17,False,M
742,467,19,False,Ra
743,426,200,True,R
744,81,9,False,RN
745,327,16,False,M
746,371,14,False,Ra
747,127,200,True,R
748,133,15,False,RN
749,9,13,False,M
750,383,19,False,Ra
751,231,13,False,R
752,392,11,False,RN
753,321,17,False,M
754,263,16,False,Ra
755,29,14,True,R
756,48,9,False,RN
757,101,19,False,M
758,108,9,True,Ra
