idx,return,steps,failure
318,7.0,14,False
319,5.0,16,False
320,6.0,15,False
321,9.0,12,False
322,10.0,11,False
323,7.0,14,False
324,11.0,10,False
325,8.0,13,False
326,6.0,15,False
327,10.0,11,False
328,10.0,11,False
329,4.0,17,False
330,8.0,13,False
331,8.0,13,False
332,7.0,14,False
333,3.0,18,False
334,3.0,18,False
335,10.0,11,False
336,7.0,14,False
337,9.0,12,False
338,5.0,16,False
339,4.0,17,False
340,10.0,11,False
341,6.0,15,False
342,11.0,10,False
343,9.0,12,False
344,8.0,13,False
345,5.0,16,False
346,6.0,15,False
347,10.0,11,False
348,5.0,16,False
349,10.0,11,False
350,9.0,12,False
351,8.0,13,False
352,9.0,12,False
353,5.0,16,False
354,5.0,16,False
355,14.0,7,False
356,9.0,12,False
357,9.0,12,False
358,9.0,12,False
359,11.0,10,False
360,7.0,14,False
361,5.0,16,False
362,7.0,14,False
363,4.0,17,False
364,11.0,10,False
365,11.0,10,False
366,12.0,9,False
367,7.0,14,False
368,6.0,15,False
369,10.0,11,False
370,13.0,8,False
371,4.0,17,False
372,3.0,18,False
373,7.0,14,False
374,12.0,9,False
375,13.0,8,False
376,11.0,10,False
377,10.0,11,False
378,5.0,16,False
379,4.0,17,False
380,5.0,16,False
381,10.0,11,False
382,8.0,13,False
383,8.0,13,False
384,12.0,9,False
385,6.0,15,False
386,7.0,14,False
387,4.0,17,False
388,12.0,9,False
389,7.0,14,False
390,9.0,12,False
391,8.0,13,False
392,7.0,14,False
393,7.0,14,False
394,7.0,14,False
395,11.0,10,False
396,9.0,12,False
397,7.0,14,False
398,9.0,12,False
399,10.0,11,False
400,7.0,14,False
401,8.0,13,False
402,4.0,17,False
403,8.0,13,False
404,7.0,14,False
405,10.0,11,False
406,8.0,13,False
407,7.0,14,False
408,11.0,10,False
409,10.0,11,False
410,4.0,17,False
411,7.0,14,False
412,9.0,12,False
413,9.0,12,False
414,8.0,13,False
415,6.0,15,False
416,6.0,15,False
417,5.0,16,False
418,8.0,13,False
419,9.0,12,False
420,9.0,12,False
421,12.0,9,False
422,4.0,17,False
423,7.0,14,False
424,10.0,11,False
425,4.0,17,False
426,4.0,17,False
427,7.0,14,False
428,10.0,11,False
429,3.0,18,False
430,9.0,12,False
431,4.0,17,False
432,7.0,14,False
433,7.0,14,False
434,10.0,11,False
435,5.0,16,False
436,8.0,13,False
437,8.0,13,False
438,9.0,12,False
439,8.0,13,False
440,7.0,14,False
441,7.0,14,False
442,9.0,12,False
443,9.0,12,False
444,11.0,10,False
445,10.0,11,False
446,8.0,13,False
447,6.0,15,False
448,11.0,10,False
449,5.0,16,False
450,10.0,11,False
451,11.0,10,False
452,10.0,11,False
453,9.0,12,False
454,9.0,12,False
455,6.0,15,False
456,9.0,12,False
457,8.0,13,False
458,5.0,16,False
459,15.0,6,False
460,13.0,8,False
461,4.0,17,False
462,5.0,16,False
463,8.0,13,False
464,6.0,15,False
465,9.0,12,False
466,5.0,16,False
467,6.0,15,False
468,12.0,9,False
469,6.0,15,False
470,7.0,14,False
471,7.0,14,False
472,9.0,12,False
473,11.0,10,False
474,11.0,10,False
475,5.0,16,False
476,4.0,17,False
477,7.0,14,False
478,5.0,16,False
479,8.0,13,False
480,11.0,10,False
481,8.0,13,False
482,4.0,17,False
483,8.0,13,False
484,3.0,18,False
485,8.0,13,False
486,7.0,14,False
487,7.0,14,False
488,10.0,11,False
489,6.0,15,False
490,5.0,16,False
491,10.0,11,False
492,8.0,13,False
493,8.0,13,False
494,11.0,10,False
495,4.0,17,False
496,7.0,14,False
497,11.0,10,False
498,8.0,13,False
499,12.0,9,False
500,12.0,9,False
501,6.0,15,False
502,7.0,14,False
503,13.0,8,False
504,3.0,18,False
505,6.0,15,False
506,10.0,11,False
507,10.0,11,False
508,6.0,15,False
509,8.0,13,False
510,10.0,11,False
511,7.0,14,False
512,8.0,13,False
513,9.0,12,False
514,5.0,16,False
515,7.0,14,False
516,12.0,9,False
517,5.0,16,False
518,6.0,15,False
519,9.0,12,False
520,7.0,14,False
521,8.0,13,False
522,9.0,12,False
523,9.0,12,False
524,11.0,10,False
525,7.0,14,False
526,6.0,15,False
527,6.0,15,False
528,10.0,11,False
529,10.0,11,False
530,11.0,10,False
531,5.0,16,False
532,7.0,14,False
533,9.0,12,False
534,9.0,12,False
535,4.0,17,False
536,6.0,15,False
537,9.0,12,False
538,11.0,10,False
539,6.0,15,False
540,9.0,12,False
541,7.0,14,False
542,8.0,13,False
543,5.0,16,False
544,11.0,10,False
545,9.0,12,False
546,6.0,15,False
547,4.0,17,False
548,9.0,12,False
549,12.0,9,False
550,8.0,13,False
551,3.0,18,False
552,5.0,16,False
553,8.0,13,False
554,10.0,11,False
555,4.0,17,False
556,9.0,12,False
557,5.0,16,False
558,8.0,13,False
559,4.0,17,False
560,4.0,17,False
561,9.0,12,False
562,4.0,17,False
563,10.0,11,False
564,6.0,15,False
565,6.0,15,False
566,8.0,13,False
567,7.0,14,False
568,9.0,12,False
569,6.0,15,False
570,7.0,14,False
571,7.0,14,False
572,6.0,15,False
573,7.0,14,False
574,13.0,8,False
575,6.0,15,False
576,7.0,14,False
577,8.0,13,False
578,8.0,13,False
579,9.0,12,False
580,5.0,16,False
581,9.0,12,False
582,7.0,14,False
583,7.0,14,False
584,9.0,12,False
585,7.0,14,False
586,3.0,18,False
587,9.0,12,False
588,4.0,17,False
589,11.0,10,False
590,9.0,12,False
591,7.0,14,False
592,8.0,13,False
593,6.0,15,False
594,3.0,18,False
595,9.0,12,False
596,8.0,13,False
597,6.0,15,False
598,12.0,9,False
599,9.0,12,False
600,10.0,11,False
601,11.0,10,False
602,9.0,12,False
603,12.0,9,False
604,10.0,11,False
605,10.0,11,False
606,7.0,14,False
607,5.0,16,False
608,6.0,15,False
609,7.0,14,False
610,10.0,11,False
611,14.0,7,False
612,7.0,14,False
613,9.0,12,False
614,8.0,13,False
615,13.0,8,False
616,11.0,10,False
617,10.0,11,False
618,7.0,14,False
619,7.0,14,False
620,5.0,16,False
621,4.0,17,False
622,5.0,16,False
623,8.0,13,False
624,8.0,13,False
625,5.0,16,False
626,12.0,9,False
627,10.0,11,False
628,10.0,11,False
629,11.0,10,False
630,8.0,13,False
631,8.0,13,False
632,12.0,9,False
633,7.0,14,False
634,5.0,16,False
635,10.0,11,False
636,4.0,17,False
637,8.0,13,False
638,5.0,16,False
639,9.0,12,False
640,7.0,14,False
641,11.0,10,False
642,7.0,14,False
643,7.0,14,False
644,10.0,11,False
645,11.0,10,False
646,8.0,13,False
647,8.0,13,False
648,11.0,10,False
649,6.0,15,False
650,8.0,13,False
651,8.0,13,False
652,12.0,9,False
653,10.0,11,False
654,8.0,13,False
655,7.0,14,False
656,8.0,13,False
657,11.0,10,False
658,5.0,16,False
659,6.0,15,False
660,5.0,16,False
661,7.0,14,False
662,11.0,10,False
663,11.0,10,False
664,8.0,13,False
665,10.0,11,False
666,7.0,14,False
667,14.0,7,False
668,5.0,16,False
669,6.0,15,False
670,8.0,13,False
671,6.0,15,False
672,4.0,17,False
673,6.0,15,False
674,7.0,14,False
675,6.0,15,False
676,4.0,17,False
677,6.0,15,False
678,12.0,9,False
679,8.0,13,False
680,11.0,10,False
681,8.0,13,False
682,7.0,14,False
683,9.0,12,False
684,7.0,14,False
685,8.0,13,False
686,5.0,16,False
687,11.0,10,False
688,10.0,11,False
689,5.0,16,False
690,11.0,10,False
691,11.0,10,False
692,3.0,18,False
693,10.0,11,False
694,4.0,17,False
695,6.0,15,False
696,7.0,14,False
697,12.0,9,False
698,5.0,16,False
699,8.0,13,False
700,4.0,17,False
701,9.0,12,False
702,8.0,13,False
703,8.0,13,False
704,7.0,14,False
705,9.0,12,False
706,4.0,17,False
707,9.0,12,False
708,7.0,14,False
709,4.0,17,False
710,8.0,13,False
711,8.0,13,False
712,9.0,12,False
713,10.0,11,False
714,9.0,12,False
715,8.0,13,False
716,7.0,14,False
717,11.0,10,False
718,8.0,13,False
719,9.0,12,False
720,7.0,14,False
721,5.0,16,False
722,6.0,15,False
723,10.0,11,False
724,5.0,16,False
725,3.0,18,False
726,11.0,10,False
727,3.0,18,False
728,12.0,9,False
729,10.0,11,False
730,10.0,11,False
731,7.0,14,False
732,11.0,10,False
733,6.0,15,False
734,6.0,15,False
735,6.0,15,False
736,5.0,16,False
737,8.0,13,False
738,4.0,17,False
739,8.0,13,False
740,6.0,15,False
741,5.0,16,False
742,11.0,10,False
743,12.0,9,False
744,8.0,13,False
745,3.0,18,False
746,6.0,15,False
747,5.0,16,False
748,7.0,14,False
749,7.0,14,False
750,5.0,16,False
751,8.0,13,False
752,8.0,13,False
753,7.0,14,False
754,8.0,13,False
755,3.0,18,False
756,9.0,12,False
757,7.0,14,False
758,5.0,16,False
759,11.0,10,False
760,11.0,10,False
761,7.0,14,False
762,7.0,14,False
763,8.0,13,False
764,7.0,14,False
765,5.0,16,False
766,9.0,12,False
767,8.0,13,False
768,5.0,16,False
769,5.0,16,False
770,12.0,9,False
771,7.0,14,False
772,9.0,12,False
773,6.0,15,False
774,4.0,17,False
775,6.0,15,False
776,7.0,14,False
777,5.0,16,False
778,11.0,10,False
779,9.0,12,False
780,9.0,12,False
781,7.0,14,False
782,8.0,13,False
783,3.0,18,False
784,10.0,11,False
785,7.0,14,False
786,8.0,13,False
787,4.0,17,False
788,9.0,12,False
789,10.0,11,False
790,8.0,13,False
791,6.0,15,False
792,11.0,10,False
793,7.0,14,False
794,5.0,16,False
795,8.0,13,False
796,9.0,12,False
797,11.0,10,False
798,5.0,16,False
799,11.0,10,False
800,6.0,15,False
801,6.0,15,False
802,12.0,9,False
803,5.0,16,False
804,11.0,10,False
805,5.0,16,False
806,3.0,18,False
807,7.0,14,False
808,9.0,12,False
809,10.0,11,False
810,11.0,10,False
811,11.0,10,False
812,10.0,11,False
813,7.0,14,False
814,8.0,13,False
815,9.0,12,False
816,5.0,16,False
817,6.0,15,False
818,11.0,10,False
819,7.0,14,False
820,11.0,10,False
821,11.0,10,False
822,7.0,14,False
823,7.0,14,False
824,11.0,10,False
825,7.0,14,False
826,5.0,16,False
827,6.0,15,False
828,9.0,12,False
829,12.0,9,False
830,10.0,11,False
831,9.0,12,False
832,9.0,12,False
833,12.0,9,False
834,4.0,17,False
835,7.0,14,False
836,7.0,14,False
837,7.0,14,False
838,6.0,15,False
839,10.0,11,False
840,11.0,10,False
841,5.0,16,False
842,11.0,10,False
843,8.0,13,False
844,6.0,15,False
845,7.0,14,False
846,9.0,12,False
847,10.0,11,False
848,13.0,8,False
849,9.0,12,False
850,9.0,12,False
851,9.0,12,False
852,4.0,17,False
853,6.0,15,False
854,11.0,10,False
855,9.0,12,False
856,9.0,12,False
857,7.0,14,False
858,10.0,11,False
859,9.0,12,False
860,12.0,9,False
861,4.0,17,False
862,9.0,12,False
863,6.0,15,False
864,11.0,10,False
865,11.0,10,False
866,4.0,17,False
867,5.0,16,False
868,11.0,10,False
869,6.0,15,False
870,10.0,11,False
871,3.0,18,False
872,7.0,14,False
873,9.0,12,False
874,4.0,17,False
875,11.0,10,False
876,8.0,13,False
877,8.0,13,False
878,6.0,15,False
879,7.0,14,False
880,7.0,14,False
881,9.0,12,False
882,8.0,13,False
883,3.0,18,False
884,8.0,13,False
885,5.0,16,False
886,9.0,12,False
887,9.0,12,False
888,6.0,15,False
889,11.0,10,False
890,10.0,11,False
891,5.0,16,False
892,4.0,17,False
893,4.0,17,False
894,12.0,9,False
895,8.0,13,False
896,6.0,15,False
897,10.0,11,False
898,4.0,17,False
899,6.0,15,False
900,5.0,16,False
901,8.0,13,False
902,7.0,14,False
903,4.0,17,False
904,8.0,13,False
905,9.0,12,False
906,8.0,13,False
907,5.0,16,False
908,5.0,16,False
909,6.0,15,False
910,8.0,13,False
911,12.0,9,False
912,8.0,13,False
913,13.0,8,False
914,7.0,14,False
915,5.0,16,False
916,11.0,10,False
917,10.0,11,False
918,6.0,15,False
919,7.0,14,False
920,4.0,17,False
921,11.0,10,False
922,12.0,9,False
923,12.0,9,False
924,10.0,11,False
925,6.0,15,False
926,7.0,14,False
927,6.0,15,False
928,7.0,14,False
929,13.0,8,False
930,10.0,11,False
931,12.0,9,False
932,9.0,12,False
933,11.0,10,False
934,13.0,8,False
935,3.0,18,False
936,8.0,13,False
937,7.0,14,False
938,8.0,13,False
939,9.0,12,False
940,6.0,15,False
941,8.0,13,False
942,8.0,13,False
943,10.0,11,False
944,5.0,16,False
945,5.0,16,False
946,8.0,13,False
947,5.0,16,False
948,7.0,14,False
949,12.0,9,False
950,13.0,8,False
951,3.0,18,False
952,9.0,12,False
953,4.0,17,False
954,6.0,15,False
955,7.0,14,False
956,7.0,14,False
957,4.0,17,False
958,14.0,7,False
959,4.0,17,False
960,12.0,9,False
961,6.0,15,False
962,9.0,12,False
963,10.0,11,False
964,13.0,8,False
965,8.0,13,False
966,13.0,8,False
967,12.0,9,False
968,3.0,18,False
969,7.0,14,False
970,7.0,14,False
971,8.0,13,False
972,9.0,12,False
973,5.0,16,False
974,6.0,15,False
975,6.0,15,False
976,12.0,9,False
977,8.0,13,False
978,11.0,10,False
979,3.0,18,False
980,10.0,11,False
981,7.0,14,False
982,4.0,17,False
983,7.0,14,False
984,13.0,8,False
985,6.0,15,False
986,5.0,16,False
987,10.0,11,False
988,11.0,10,False
989,11.0,10,False
990,4.0,17,False
991,11.0,10,False
992,6.0,15,False
993,5.0,16,False
994,9.0,12,False
995,7.0,14,False
996,9.0,12,False
997,13.0,8,False
998,4.0,17,False
999,8.0,13,False
1000,8.0,13,False
1001,15.0,6,False
1002,13.0,8,False
1003,8.0,13,False
1004,8.0,13,False
1005,9.0,12,False
1006,10.0,11,False
1007,6.0,15,False
1008,10.0,11,False
1009,7.0,14,False
1010,7.0,14,False
1011,14.0,7,False
1012,10.0,11,False
1013,12.0,9,False
1014,5.0,16,False
1015,9.0,12,False
1016,8.0,13,False
1017,7.0,14,False
1018,9.0,12,False
1019,7.0,14,False
1020,8.0,13,False
1021,5.0,16,False
1022,12.0,9,False
1023,8.0,13,False
1024,6.0,15,False
1025,5.0,16,False
1026,9.0,12,False
1027,11.0,10,False
1028,8.0,13,False
1029,5.0,16,False
1030,6.0,15,False
1031,8.0,13,False
1032,9.0,12,False
1033,8.0,13,False
1034,4.0,17,False
1035,5.0,16,False
1036,10.0,11,False
1037,9.0,12,False
1038,11.0,10,False
1039,7.0,14,False
1040,10.0,11,False
1041,6.0,15,False
1042,5.0,16,False
1043,8.0,13,False
1044,7.0,14,False
1045,6.0,15,False
1046,8.0,13,False
1047,13.0,8,False
1048,6.0,15,False
1049,12.0,9,False
1050,12.0,9,False
1051,6.0,15,False
1052,8.0,13,False
1053,5.0,16,False
1054,8.0,13,False
1055,3.0,18,False
1056,11.0,10,False
1057,8.0,13,False
1058,6.0,15,False
1059,7.0,14,False
1060,11.0,10,False
1061,7.0,14,False
1062,11.0,10,False
1063,5.0,16,False
1064,5.0,16,False
1065,10.0,11,False
1066,9.0,12,False
1067,9.0,12,False
1068,7.0,14,False
1069,8.0,13,False
1070,5.0,16,False
1071,8.0,13,False
1072,6.0,15,False
1073,7.0,14,False
1074,3.0,18,False
1075,8.0,13,False
