return,steps,failure,wall_dt
-120.90744086903501,200,0,7.939430475234985
-122.0959838568095,200,0,7.987863540649414
-247.56339912482554,200,0,8.002690076828003
-249.67421724680278,200,0,8.032088994979858
-0.7844952681962688,200,0,8.05300760269165
-466.5011651282024,200,1,8.078797101974487
-120.11692421768407,200,0,7.962969779968262
-119.15431735517569,200,0,8.03614592552185
-123.25431039822124,200,0,8.071253299713135
-232.73664148296692,200,0,7.993630886077881
-0.3595329301174231,200,0,8.112995147705078
-369.92091174952947,200,1,8.085801601409912
-467.13800604529615,200,1,7.97866415977478
-117.49882956666177,200,0,8.068581104278564
-125.9471873660985,200,0,8.059533596038818
-476.68469937542926,200,1,7.971034526824951
-475.31137057858655,200,1,8.05015516281128
-122.55374503049202,200,0,8.05858039855957
-120.98706688062724,200,0,8.035430431365967
-0.8475713981965839,200,0,8.033545732498169
-117.61307096897764,200,0,8.058222770690918
-122.64552883406444,200,0,7.960769176483154
-245.67373296158533,200,0,8.058276891708374
-126.00008829122437,200,0,8.056724071502686
-125.28901863635323,200,0,7.990720272064209
-120.1381653932704,200,0,8.078452348709106
-243.24882889190408,200,0,8.087717056274414
-238.53196634880666,200,0,8.029611825942993
-119.21968937475549,200,0,8.092666387557983
-386.07186062346517,200,1,8.054450273513794
-120.29377666705487,200,0,7.984036922454834
-424.68998925900263,200,1,8.064034938812256
-239.38945336777792,200,0,8.050279140472412
-125.7190574262736,200,0,7.984072208404541
-126.22878923454138,200,0,8.053578615188599
-119.6630418351524,200,0,8.043497323989868
-376.8795287842109,200,1,7.984812259674072
-238.07651888358325,200,0,8.07184910774231
-125.57639024609675,200,0,8.0707528591156
-349.0411906656426,200,1,7.960785865783691
-368.44705935392665,200,1,8.10143232345581
-454.50576666848286,200,1,8.060078859329224
-248.79616459506542,200,0,8.005373239517212
-125.01436607468668,200,0,8.050936222076416
-386.79009761324926,200,1,8.017860889434814
-239.82583102771102,200,0,7.984080076217651
-118.39713671399676,200,0,7.93751072883606
-124.58876326880038,200,0,8.000288009643555
-0.18185417535240278,200,0,7.997413158416748
-123.39522801196337,200,0,7.998240232467651
-358.29624149852566,200,1,7.990139961242676
-119.41051718147914,200,0,7.878490924835205
-504.7507943330951,200,1,8.061235427856445
-122.06053431262066,200,0,7.996483325958252
-481.68603744860985,200,1,7.989186763763428
-236.65981292900113,200,0,7.937394142150879
-360.08278502194935,200,1,7.981947183609009
-0.5256407148718117,200,0,7.969534635543823
-121.33904563400996,200,0,8.047646760940552
-123.3730612531097,200,0,7.936980962753296
-122.1217158926349,200,0,7.966282367706299
-121.03072520227047,200,0,7.957970142364502
-123.58819145478854,200,0,7.9492504596710205
-239.526546789776,200,0,7.998081684112549
-122.83900337650364,200,0,8.004857063293457
-118.28247075009746,200,0,7.990773439407349
-3.4843533028420324,200,0,7.966740131378174
-528.3763257950712,200,1,7.970571279525757
-124.41678082127297,200,0,7.982680320739746
-0.4544327173725158,200,0,7.955606460571289
-238.01507219534727,200,0,7.953123331069946
-117.37797949941616,200,0,7.989867210388184
-118.44848196138634,200,0,7.995985269546509
-119.2397277325454,200,0,7.957941293716431
-0.14919357720237525,200,0,7.988177299499512
-360.07477525972257,200,1,7.9682111740112305
-123.63569562147671,200,0,7.960510969161987
-243.03799216958677,200,0,7.954535484313965
-124.92655980300711,200,0,7.957603216171265
-123.15975766856825,200,0,7.9619460105896
-124.6747994457512,200,0,7.981349468231201
-358.8914785340191,200,1,8.0250825881958
-0.4158096666923446,200,0,8.037307739257812
-365.29624514823706,200,1,8.003294706344604
-123.42077897194218,200,0,7.959453582763672
-346.3605407759394,200,1,7.941820383071899
-239.26699183998483,200,0,8.042888402938843
-122.53563464205014,200,0,8.010280847549438
-505.95032230613447,200,1,8.031088829040527
-123.03637823951227,200,0,7.9798524379730225
-241.40765425298338,200,0,7.994175672531128
-122.16455327992371,200,0,7.982532024383545
-244.70882600095214,200,0,7.951861143112183
-234.89890471185083,200,0,7.96479606628418
-242.82902537933956,200,0,7.978226900100708
-360.4108797507776,200,1,8.000375986099243
-539.5210372170924,200,1,7.996281623840332
-504.28887631204503,200,1,8.041267395019531
-480.13847860821244,200,1,7.929850101470947
-123.8047949389854,200,0,7.976661920547485
-452.48859721447883,200,1,7.997145652770996
-121.91444304705637,200,0,7.950633764266968
-119.6212490489602,200,0,7.993406295776367
-118.84186838357343,200,0,8.031657934188843
