idx,return,steps,failure
318,5.0,16,False
319,7.0,14,False
320,10.0,11,False
321,8.0,13,False
322,3.0,18,False
323,5.0,16,False
324,9.0,12,False
325,8.0,13,False
326,9.0,12,False
327,7.0,14,False
328,8.0,13,False
329,6.0,15,False
330,8.0,13,False
331,11.0,10,False
332,8.0,13,False
333,8.0,13,False
334,13.0,8,False
335,14.0,7,False
336,7.0,14,False
337,11.0,10,False
338,14.0,7,False
339,3.0,18,False
340,9.0,12,False
341,8.0,13,False
342,13.0,8,False
343,6.0,15,False
344,7.0,14,False
345,9.0,12,False
346,6.0,15,False
347,7.0,14,False
348,6.0,15,False
349,6.0,15,False
350,13.0,8,False
351,13.0,8,False
352,9.0,12,False
353,8.0,13,False
354,10.0,11,False
355,7.0,14,False
356,7.0,14,False
357,10.0,11,False
358,5.0,16,False
359,9.0,12,False
360,9.0,12,False
361,8.0,13,False
362,10.0,11,False
363,8.0,13,False
364,7.0,14,False
365,14.0,7,False
366,12.0,9,False
367,11.0,10,False
368,11.0,10,False
369,6.0,15,False
370,6.0,15,False
371,4.0,17,False
372,6.0,15,False
373,8.0,13,False
374,10.0,11,False
375,4.0,17,False
376,6.0,15,False
377,10.0,11,False
378,8.0,13,False
379,7.0,14,False
380,14.0,7,False
381,5.0,16,False
382,13.0,8,False
383,5.0,16,False
384,12.0,9,False
385,8.0,13,False
386,7.0,14,False
387,9.0,12,False
388,6.0,15,False
389,9.0,12,False
390,12.0,9,False
391,8.0,13,False
392,5.0,16,False
393,8.0,13,False
394,5.0,16,False
395,8.0,13,False
396,9.0,12,False
397,6.0,15,False
398,7.0,14,False
399,9.0,12,False
400,10.0,11,False
401,5.0,16,False
402,10.0,11,False
403,11.0,10,False
404,12.0,9,False
405,7.0,14,False
406,10.0,11,False
407,8.0,13,False
408,4.0,17,False
409,7.0,14,False
410,8.0,13,False
411,12.0,9,False
412,8.0,13,False
413,8.0,13,False
414,9.0,12,False
415,8.0,13,False
416,9.0,12,False
417,3.0,18,False
418,8.0,13,False
419,9.0,12,False
420,5.0,16,False
421,12.0,9,False
422,9.0,12,False
423,11.0,10,False
424,6.0,15,False
425,7.0,14,False
426,9.0,12,False
427,5.0,16,False
428,9.0,12,False
429,9.0,12,False
430,5.0,16,False
431,10.0,11,False
432,10.0,11,False
433,11.0,10,False
434,8.0,13,False
435,9.0,12,False
436,6.0,15,False
437,10.0,11,False
438,13.0,8,False
439,3.0,18,False
440,6.0,15,False
441,7.0,14,False
442,5.0,16,False
443,5.0,16,False
444,5.0,16,False
445,6.0,15,False
446,15.0,6,False
447,7.0,14,False
448,12.0,9,False
449,6.0,15,False
450,12.0,9,False
451,8.0,13,False
452,8.0,13,False
453,5.0,16,False
454,4.0,17,False
455,12.0,9,False
456,6.0,15,False
457,9.0,12,False
458,5.0,16,False
459,12.0,9,False
460,4.0,17,False
461,9.0,12,False
462,11.0,10,False
463,3.0,18,False
464,8.0,13,False
465,5.0,16,False
466,7.0,14,False
467,8.0,13,False
468,5.0,16,False
469,9.0,12,False
470,3.0,18,False
471,4.0,17,False
472,13.0,8,False
473,9.0,12,False
474,9.0,12,False
475,10.0,11,False
476,9.0,12,False
477,8.0,13,False
478,8.0,13,False
479,9.0,12,False
480,5.0,16,False
481,8.0,13,False
482,7.0,14,False
483,11.0,10,False
484,5.0,16,False
485,5.0,16,False
486,4.0,17,False
487,6.0,15,False
488,8.0,13,False
489,4.0,17,False
490,6.0,15,False
491,8.0,13,False
492,8.0,13,False
493,4.0,17,False
494,5.0,16,False
495,4.0,17,False
496,6.0,15,False
497,8.0,13,False
498,9.0,12,False
499,7.0,14,False
500,14.0,7,False
501,7.0,14,False
502,8.0,13,False
503,7.0,14,False
504,6.0,15,False
505,3.0,18,False
506,9.0,12,False
507,8.0,13,False
508,10.0,11,False
509,8.0,13,False
510,3.0,18,False
511,10.0,11,False
512,7.0,14,False
513,4.0,17,False
514,8.0,13,False
515,10.0,11,False
516,10.0,11,False
517,5.0,16,False
518,14.0,7,False
519,6.0,15,False
520,6.0,15,False
521,9.0,12,False
522,11.0,10,False
523,6.0,15,False
524,9.0,12,False
525,5.0,16,False
526,5.0,16,False
527,11.0,10,False
528,7.0,14,False
529,15.0,6,False
530,10.0,11,False
531,10.0,11,False
532,8.0,13,False
533,7.0,14,False
534,8.0,13,False
535,12.0,9,False
536,7.0,14,False
537,6.0,15,False
538,5.0,16,False
