idx,state,steps,failure,mutant
212,62,14,False,eps_0.30
213,467,9,False,eps_0.30
214,453,13,False,eps_0.30
215,271,12,False,eps_0.30
216,326,13,False,eps_0.30
217,461,11,False,eps_0.30
218,184,14,False,eps_0.30
219,181,12,False,eps_0.30
220,421,17,False,eps_0.30
221,232,14,False,eps_0.30
222,128,13,False,eps_0.30
223,44,15,False,eps_0.30
224,166,11,False,eps_0.30
225,449,12,False,eps_0.30
226,113,11,False,eps_0.30
227,24,10,False,eps_0.30
228,73,16,False,eps_0.30
229,451,10,False,eps_0.30
230,473,14,False,eps_0.30
231,466,15,False,eps_0.30
232,304,15,False,eps_0.30
233,193,12,False,eps_0.30
234,109,14,False,eps_0.30
235,213,13,False,eps_0.30
236,168,16,False,eps_0.30
237,288,17,False,eps_0.30
238,352,11,False,eps_0.30
239,448,12,False,eps_0.30
240,93,15,False,eps_0.30
241,426,13,False,eps_0.30
242,483,16,False,eps_0.30
243,261,13,False,eps_0.30
244,491,12,False,eps_0.30
245,84,14,False,eps_0.30
246,301,11,False,eps_0.30
247,192,12,False,eps_0.30
248,47,11,False,eps_0.30
249,292,11,False,eps_0.30
250,309,14,False,eps_0.30
251,406,14,False,eps_0.30
252,63,10,False,eps_0.30
253,143,14,False,eps_0.30
254,331,11,False,eps_0.30
255,121,12,False,eps_0.30
256,86,14,False,eps_0.30
257,207,10,False,eps_0.30
258,151,16,False,eps_0.30
259,247,10,False,eps_0.30
260,202,11,False,eps_0.30
261,164,15,False,eps_0.30
262,471,11,False,eps_0.30
263,287,16,False,eps_0.30
264,46,11,False,eps_0.30
265,91,14,False,eps_0.30
266,83,14,False,eps_0.30
267,142,13,False,eps_0.30
268,111,15,False,eps_0.30
269,293,15,False,eps_0.30
270,408,18,False,eps_0.30
271,344,10,False,eps_0.30
272,431,11,False,eps_0.30
273,9,14,False,eps_0.30
274,224,10,False,eps_0.30
275,481,12,False,eps_0.30
276,206,12,False,eps_0.30
277,389,12,False,eps_0.30
278,212,11,False,eps_0.30
279,243,17,False,eps_0.30
280,354,9,False,eps_0.30
281,108,10,False,eps_0.30
282,64,15,False,eps_0.30
283,147,8,False,eps_0.30
284,428,16,False,eps_0.30
285,28,9,False,eps_0.30
286,21,14,False,eps_0.30
287,333,11,False,eps_0.30
288,251,14,False,eps_0.30
289,367,12,False,eps_0.30
290,71,16,False,eps_0.30
291,433,6,False,eps_0.30
292,69,12,False,eps_0.30
293,343,13,False,eps_0.30
294,144,14,False,eps_0.30
295,234,14,False,eps_0.30
296,49,9,False,eps_0.30
297,53,14,False,eps_0.30
298,381,13,False,eps_0.30
299,264,16,False,eps_0.30
