idx,state,steps,failure,mutant
199,66,11,False,alpha_0.40
200,23,14,False,alpha_0.40
201,227,17,False,alpha_0.40
202,31,9,False,alpha_0.40
203,214,14,False,alpha_0.40
204,169,11,False,alpha_0.40
205,11,12,False,alpha_0.40
206,246,12,False,alpha_0.40
207,172,8,False,alpha_0.40
208,208,16,False,alpha_0.40
209,308,14,False,alpha_0.40
210,289,14,False,alpha_0.40
211,248,13,False,alpha_0.40
212,62,12,False,alpha_0.40
213,467,15,False,alpha_0.40
214,453,13,False,alpha_0.40
215,271,17,False,alpha_0.40
216,326,15,False,alpha_0.40
217,461,14,False,alpha_0.40
218,184,15,False,alpha_0.40
219,181,14,False,alpha_0.40
220,421,13,False,alpha_0.40
221,232,12,False,alpha_0.40
222,128,11,False,alpha_0.40
223,44,15,False,alpha_0.40
224,166,12,False,alpha_0.40
225,449,10,False,alpha_0.40
226,113,12,False,alpha_0.40
227,24,18,False,alpha_0.40
228,73,14,False,alpha_0.40
229,451,12,False,alpha_0.40
230,473,10,False,alpha_0.40
231,466,10,False,alpha_0.40
232,304,17,False,alpha_0.40
233,193,10,False,alpha_0.40
234,109,15,False,alpha_0.40
235,213,11,False,alpha_0.40
236,168,11,False,alpha_0.40
237,288,12,False,alpha_0.40
238,352,15,False,alpha_0.40
239,448,13,False,alpha_0.40
240,93,17,False,alpha_0.40
241,426,12,False,alpha_0.40
242,483,15,False,alpha_0.40
243,261,16,False,alpha_0.40
244,491,15,False,alpha_0.40
245,84,12,False,alpha_0.40
246,301,16,False,alpha_0.40
247,192,12,False,alpha_0.40
248,47,14,False,alpha_0.40
249,292,13,False,alpha_0.40
250,309,12,False,alpha_0.40
251,406,9,False,alpha_0.40
252,63,15,False,alpha_0.40
253,143,17,False,alpha_0.40
254,331,17,False,alpha_0.40
255,121,14,False,alpha_0.40
256,86,13,False,alpha_0.40
257,207,13,False,alpha_0.40
258,151,18,False,alpha_0.40
259,247,17,False,alpha_0.40
260,202,17,False,alpha_0.40
261,164,8,False,alpha_0.40
262,471,16,False,alpha_0.40
263,287,12,False,alpha_0.40
264,46,16,False,alpha_0.40
265,91,13,False,alpha_0.40
266,83,10,False,alpha_0.40
267,142,16,False,alpha_0.40
268,111,13,False,alpha_0.40
269,293,10,False,alpha_0.40
270,408,17,False,alpha_0.40
271,344,12,False,alpha_0.40
272,431,13,False,alpha_0.40
273,9,18,False,alpha_0.40
274,224,17,False,alpha_0.40
275,481,13,False,alpha_0.40
276,206,11,False,alpha_0.40
277,389,11,False,alpha_0.40
278,212,7,False,alpha_0.40
279,243,14,False,alpha_0.40
280,354,9,False,alpha_0.40
281,108,13,False,alpha_0.40
282,64,17,False,alpha_0.40
283,147,12,False,alpha_0.40
284,428,14,False,alpha_0.40
285,28,17,False,alpha_0.40
286,21,15,False,alpha_0.40
287,333,11,False,alpha_0.40
288,251,17,False,alpha_0.40
289,367,17,False,alpha_0.40
290,71,10,False,alpha_0.40
291,433,15,False,alpha_0.40
292,69,8,False,alpha_0.40
293,343,9,False,alpha_0.40
294,144,13,False,alpha_0.40
295,234,16,False,alpha_0.40
296,49,11,False,alpha_0.40
297,53,7,False,alpha_0.40
298,381,12,False,alpha_0.40
299,264,15,False,alpha_0.40
