idx,state,steps,failure
1048,392,1,0
1049,482,1,0
1050,283,1,0
1051,153,1,0
1052,428,1,0
1053,343,1,0
1054,469,1,0
1055,132,1,0
1056,274,1,0
1057,383,1,0
1058,484,1,0
1059,152,1,0
1060,83,1,0
1061,123,1,0
1062,301,1,0
1063,247,1,0
1064,483,1,0
1065,129,1,0
1066,151,1,0
1067,128,1,0
1068,82,1,0
1069,332,1,0
1070,488,1,0
1071,432,1,0
1072,142,1,0
1073,427,1,0
1074,34,1,0
1075,9,1,0
1076,27,1,0
1077,213,1,0
1078,188,1,0
1079,442,1,0
1080,189,1,0
1081,182,1,0
1082,243,1,0
1083,382,1,0
1084,163,1,0
1085,9,1,0
1086,309,1,0
1087,113,1,0
1088,204,1,0
1089,131,1,0
1090,353,1,0
1091,27,1,0
1092,6,1,0
1093,361,1,0
1094,492,1,0
1095,143,1,0
1096,427,1,0
1097,148,1,0
1098,104,1,0
1099,429,1,0
1100,62,1,0
1101,248,1,0
1102,86,1,0
1103,332,1,0
1104,126,1,0
1105,232,1,0
1106,472,1,0
1107,212,1,0
1108,152,1,0
1109,129,1,0
1110,262,1,0
1111,188,1,0
1112,349,1,0
1113,309,1,0
1114,388,1,0
1115,344,1,0
1116,368,1,0
1117,284,1,0
1118,409,1,0
1119,423,1,0
1120,168,1,0
1121,282,1,0
1122,32,1,0
1123,244,1,0
1124,446,1,0
1125,191,1,0
1126,43,1,0
1127,253,1,0
1128,263,1,0
1129,223,1,0
1130,244,1,0
1131,144,1,0
1132,406,1,0
1133,263,1,0
1134,251,1,0
1135,183,1,0
1136,323,1,0
1137,51,1,0
1138,6,1,0
1139,432,1,0
1140,13,1,0
1141,322,1,0
1142,461,1,0
1143,146,1,0
1144,34,1,0
1145,421,1,0
1146,483,1,0
1147,32,1,0
1148,442,1,0
1149,369,1,0
1150,209,1,0
1151,194,1,0
1152,422,1,0
1153,46,1,0
1154,464,1,0
1155,62,1,0
1156,268,1,0
1157,131,1,0
1158,242,1,0
1159,429,1,0
1160,288,1,0
1161,392,1,0
1162,492,1,0
1163,306,1,0
1164,104,1,0
1165,191,1,0
1166,188,1,0
1167,148,1,0
1168,284,1,0
1169,429,1,0
1170,103,1,0
1171,163,1,0
1172,168,1,0
1173,286,1,0
1174,221,1,0
1175,233,1,0
1176,26,1,0
1177,209,1,0
1178,274,1,0
1179,284,1,0
1180,412,1,0
1181,128,1,0
1182,403,1,0
1183,421,1,0
1184,282,1,0
1185,224,1,0
1186,322,1,0
1187,383,1,0
1188,247,1,0
1189,266,1,0
1190,226,1,0
1191,284,1,0
1192,154,1,0
1193,303,1,0
1194,174,1,0
1195,384,1,0
1196,372,1,0
1197,353,1,0
1198,163,1,0
1199,394,1,0
1200,289,1,0
1201,469,1,0
1202,324,1,0
1203,13,1,0
1204,284,1,0
1205,449,1,0
1206,342,1,0
1207,481,1,0
1208,263,1,0
1209,251,1,0
1210,462,1,0
1211,453,1,0
1212,366,1,0
1213,343,1,0
1214,72,1,0
1215,328,1,0
1216,413,1,0
1217,12,1,0
1218,234,1,0
1219,441,1,0
1220,481,1,0
1221,231,1,0
1222,383,1,0
1223,341,1,0
1224,201,1,0
1225,329,1,0
1226,321,1,0
1227,211,1,0
1228,247,1,0
1229,51,1,0
1230,241,1,0
1231,13,1,0
1232,162,1,0
1233,306,1,0
1234,62,1,0
1235,344,1,0
1236,242,1,0
1237,206,1,0
1238,194,1,0
1239,489,1,0
1240,29,1,0
1241,6,1,0
1242,344,1,0
1243,271,1,0
1244,11,1,0
1245,368,1,0
1246,266,1,0
1247,271,1,0
1248,424,1,0
1249,213,1,0
1250,212,1,0
1251,347,1,0
1252,109,1,0
1253,452,1,0
1254,269,1,0
1255,149,1,0
1256,428,1,0
1257,304,1,0
1258,109,1,0
1259,147,1,0
1260,164,1,0
1261,428,1,0
1262,307,1,0
1263,386,1,0
1264,366,1,0
1265,323,1,0
1266,448,1,0
1267,46,1,0
1268,54,1,0
1269,72,1,0
1270,312,1,0
1271,54,1,0
1272,241,1,0
1273,413,1,0
1274,122,1,0
1275,313,1,0
1276,486,1,0
1277,427,1,0
1278,289,1,0
1279,192,1,0
1280,341,1,0
1281,422,1,0
1282,301,1,0
1283,7,1,0
1284,453,1,0
1285,348,1,0
1286,127,1,0
1287,171,1,0
1288,63,1,0
1289,352,1,0
1290,207,1,0
1291,207,1,0
1292,92,1,0
1293,124,1,0
1294,442,1,0
1295,322,1,0
1296,13,1,0
1297,232,1,0
1298,249,1,0
1299,174,1,0
1300,366,1,0
1301,492,1,0
1302,413,1,0
1303,261,1,0
1304,443,1,0
1305,29,1,0
1306,153,1,0
1307,261,1,0
1308,426,1,0
1309,363,1,0
1310,88,1,0
1311,283,1,0
1312,188,1,0
1313,147,1,0
1314,442,1,0
1315,243,1,0
1316,323,1,0
1317,233,1,0
1318,441,1,0
1319,201,1,0
1320,289,1,0
1321,283,1,0
1322,462,1,0
1323,353,1,0
1324,146,1,0
1325,144,1,0
1326,151,1,0
1327,347,1,0
1328,449,1,0
1329,186,1,0
1330,181,1,0
1331,148,1,0
1332,184,1,0
1333,46,1,0
1334,391,1,0
1335,309,1,0
1336,448,1,0
1337,53,1,0
1338,181,1,0
1339,427,1,0
1340,291,1,0
1341,149,1,0
1342,143,1,0
1343,134,1,0
1344,312,1,0
1345,88,1,0
1346,166,1,0
1347,143,1,0
1348,141,1,0
1349,407,1,0
1350,244,1,0
1351,186,1,0
1352,449,1,0
1353,369,1,0
1354,322,1,0
1355,7,1,0
1356,223,1,0
1357,381,1,0
1358,142,1,0
1359,484,1,0
1360,323,1,0
1361,91,1,0
1362,468,1,0
1363,389,1,0
1364,89,1,0
1365,274,1,0
1366,249,1,0
1367,413,1,0
1368,211,1,0
1369,212,1,0
1370,207,1,0
1371,441,1,0
1372,189,1,0
1373,188,1,0
1374,3,1,0
1375,342,1,0
1376,72,1,0
1377,128,1,0
1378,233,1,0
1379,283,1,0
1380,328,1,0
1381,222,1,0
1382,34,1,0
1383,362,1,0
1384,209,1,0
1385,201,1,0
1386,54,1,0
1387,71,1,0
1388,231,1,0
1389,292,1,0
1390,184,1,0
1391,23,1,0
1392,223,1,0
1393,72,1,0
1394,433,1,0
1395,224,1,0
1396,162,1,0
1397,363,1,0
1398,444,1,0
1399,424,1,0
1400,228,1,0
1401,144,1,0
1402,492,1,0
1403,42,1,0
1404,162,1,0
1405,292,1,0
1406,341,1,0
1407,143,1,0
1408,227,1,0
1409,29,1,0
1410,466,1,0
1411,143,1,0
1412,48,1,0
1413,212,1,0
1414,486,1,0
