return,steps,failure,wall_dt,do_count,stall
3.099999999999999,196,0,0.4833412170410156,6,0
2.099999999999999,179,0,0.5117514133453369,8,0
1.1000000000000003,166,0,0.4302074909210205,8,0
-0.2,172,0,0.43932294845581055,8,0
0.10000000000000003,193,0,0.5324785709381104,5,0
2.099999999999999,173,0,0.47972559928894043,6,0
1.0,155,0,0.41649651527404785,6,0
2.0,185,0,0.5100517272949219,10,0
0.6000000000000001,152,0,0.4245612621307373,7,0
0.6000000000000002,175,0,0.48935985565185547,10,0
1.5999999999999994,188,0,0.4896664619445801,5,0
3.6999999999999997,223,0,0.6207313537597656,10,0
1.7999999999999996,164,0,0.43094730377197266,4,0
4.1,178,0,0.5132970809936523,10,0
0.7,180,1,0.46768975257873535,2,1
2.499999999999999,279,0,0.7548840045928955,14,0
5.551115123125783e-17,158,0,0.43302035331726074,5,0
5.551115123125783e-17,231,0,0.5929641723632812,8,0
2.0999999999999996,174,0,0.45090389251708984,7,0
3.099999999999999,155,0,0.432767391204834,11,0
0.0,100,1,0.3162102699279785,0,1
0.8000000000000003,166,0,0.4536116123199463,7,0
2.8,222,0,0.5402431488037109,12,0
-0.4999999999999999,169,0,0.44338345527648926,2,0
1.9999999999999998,164,0,0.450685977935791,11,0
1.9000000000000004,161,0,0.4726996421813965,4,0
-0.2,175,0,0.4826688766479492,9,0
2.099999999999999,162,0,0.43604540824890137,12,0
2.0999999999999996,150,0,0.3890037536621094,7,0
-0.8999999999999999,48,1,0.2009270191192627,2,0
1.9999999999999993,215,0,0.575998067855835,13,0
1.0999999999999996,393,0,0.9235754013061523,11,0
2.0999999999999996,176,0,0.47339344024658203,5,0
1.1,210,0,0.559356689453125,9,0
3.099999999999999,189,0,0.5277440547943115,6,0
3.0999999999999996,177,0,0.49822545051574707,8,0
-1.1102230246251565e-16,144,0,0.397721529006958,7,0
2.499999999999999,192,0,0.570343017578125,13,0
2.1,136,0,0.37865424156188965,10,0
1.6999999999999995,207,0,0.5508687496185303,10,0
2.0999999999999996,207,0,0.5460350513458252,6,0
0.10000000000000009,87,0,0.2747151851654053,1,0
-0.5,146,0,0.4061751365661621,11,0
4.099999999999999,178,0,0.48857760429382324,8,0
5.551115123125783e-17,181,0,0.49186015129089355,7,0
0.9000000000000001,173,0,0.48369288444519043,7,0
-0.29999999999999993,146,0,0.4312880039215088,7,0
-1.1,157,1,0.45004701614379883,10,0
-0.2,178,0,0.45552563667297363,8,0
1.9999999999999993,221,0,0.6259512901306152,9,0
-0.39999999999999997,162,0,0.43308305740356445,2,0
1.0000000000000004,170,0,0.46288204193115234,6,0
1.7,196,0,0.5098879337310791,5,0
-0.4999999999999999,170,0,0.4346022605895996,6,0
0.9000000000000001,227,0,0.6107907295227051,9,0
0.10000000000000009,138,0,0.3807241916656494,3,0
1.7999999999999994,217,0,0.6325368881225586,11,0
3.099999999999999,199,0,0.5328490734100342,13,0
1.1000000000000003,128,0,0.35697054862976074,7,0
5.551115123125783e-17,222,0,0.5591945648193359,7,0
-0.8999999999999999,50,1,0.20276927947998047,2,0
0.0,145,0,0.3674013614654541,2,0
0.10000000000000003,175,0,0.49512720108032227,7,0
2.099999999999999,184,0,0.49097251892089844,10,0
0.09999999999999998,150,0,0.4055016040802002,4,0
0.8000000000000002,184,0,0.48917651176452637,9,0
1.0999999999999999,163,0,0.4627959728240967,5,0
0.7000000000000002,155,0,0.4304494857788086,7,0
0.10000000000000003,100,0,0.30478835105895996,3,0
1.7999999999999994,171,0,0.4747755527496338,5,0
-0.09999999999999987,151,0,0.4280128479003906,6,0
3.999999999999999,211,0,0.5286884307861328,6,0
-1.0,99,1,0.301149845123291,6,0
1.0,180,1,0.4691474437713623,2,1
2.099999999999999,165,0,0.4795095920562744,10,0
2.499999999999999,229,0,0.5900266170501709,8,0
3.099999999999999,206,0,0.5606777667999268,8,0
0.09999999999999981,184,0,0.502251386642456,5,0
2.7999999999999994,150,0,0.4178812503814697,6,0
1.1000000000000003,191,0,0.48752522468566895,11,0
-0.9,86,1,0.27634143829345703,3,0
-0.1000000000000002,93,0,0.3163166046142578,5,0
1.0000000000000004,237,0,0.664262056350708,12,0
-0.8999999999999999,124,1,0.3605201244354248,3,0
2.099999999999999,214,0,0.5761620998382568,11,0
2.999999999999999,156,0,0.45843076705932617,16,0
2.099999999999999,174,0,0.4577169418334961,10,0
5.551115123125783e-17,141,0,0.4293079376220703,6,0
-0.8999999999999999,144,1,0.3955068588256836,8,0
1.9999999999999993,157,0,0.41878724098205566,5,0
1.0000000000000002,154,0,0.4323384761810303,4,0
2.099999999999999,158,0,0.441089391708374,10,0
0.0,165,0,0.43150782585144043,9,0
-0.2,172,0,0.45144009590148926,3,0
0.10000000000000003,145,0,0.39637017250061035,2,0
-1.2999999999999998,133,1,0.38108325004577637,8,0
1.1102230246251565e-16,146,0,0.41889429092407227,9,0
4.0,173,0,0.49890565872192383,11,0
0.9,180,1,0.46651673316955566,2,1
5.551115123125783e-17,197,0,0.5357406139373779,7,0
4.099999999999999,170,0,0.5037839412689209,8,0
0.10000000000000009,146,0,0.396481990814209,7,0
0.9000000000000001,172,0,0.4933962821960449,2,0
0.09999999999999992,191,0,0.46869850158691406,9,0
-1.2,37,1,0.1671748161315918,1,0
2.0999999999999996,154,0,0.4116082191467285,7,0
0.8000000000000003,53,0,0.19927477836608887,8,0
1.5999999999999994,184,0,0.5114030838012695,9,0
1.1000000000000003,175,0,0.4527137279510498,8,0
-0.39999999999999997,163,0,0.43639135360717773,4,0
3.099999999999999,180,0,0.5264816284179688,9,0
